Experiment 2439, Liquid 2439, Author 2439
   0.00000   0.00000   0.24000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2451, Liquid 2451, Author 2439
   2013.15  60000.00   -3.3575
  45.45000   0.91000   6.50000   0.00000   0.41000  11.77000   0.22000  23.88000
   0.00000   0.00000   8.66000   0.86000   0.61000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  55.91000   0.04000   3.18000   0.00000   0.37000   4.84000   0.12000  28.55000
   0.00000   0.00000   6.80000   0.57000   0.00000   0.00000   0.00000   0.00000
$GARNET
  43.44000   0.26000  21.96000   0.00000   1.26000   5.10000   0.16000  24.22000
   0.00000   0.00000   3.88000   0.03000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.53000   0.00000   0.20000   0.00000   0.17000   8.53000   0.11000  50.56000
   0.00000   0.00000   0.29000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2452, Liquid 2452, Author 2439
   2028.15  60000.00   -3.2985
  46.48000   0.49000   7.27000   0.00000   0.43000  10.24000   0.19000  26.18000
   0.00000   0.00000   7.33000   0.45000   0.23000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  55.84000   0.04000   3.37000   0.00000   0.36000   4.73000   0.12000  28.46000
   0.00000   0.00000   7.19000   0.43000   0.00000   0.00000   0.00000   0.00000
$GARNET
  42.83000   0.18000  22.11000   0.00000   1.28000   4.83000   0.15000  24.23000
   0.00000   0.00000   3.90000   0.02000   0.00000   0.00000   0.00000   0.00000
$OLIVINE
  40.47000   0.00000   0.24000   0.00000   0.18000   7.28000   0.10000  51.13000
   0.00000   0.00000   0.20000   0.00000   0.00000   0.00000   0.00000   0.00000
$ORTHOPYROXENE
  56.34000   0.03000   3.31000   0.00000   0.34000   4.75000   0.11000  33.19000
   0.00000   0.00000   2.25000   0.16000   0.00000   0.00000   0.00000   0.00000
Experiment 2453, Liquid 2453, Author 2439
   2043.15  60000.00   -3.2404
  46.90000   0.36000   8.79000   0.00000   0.57000   9.87000   0.18000  26.48000
   0.00000   0.00000   6.80000   0.43000   0.18000   0.00000   0.00000   0.00000
$OLIVINE
  41.16000   0.00000   0.27000   0.00000   0.21000   6.82000   0.09000  51.79000
   0.00000   0.00000   0.16000   0.00000   0.00000   0.00000   0.00000   0.00000
$ORTHOPYROXENE
  56.14000   0.02000   3.90000   0.00000   0.46000   3.98000   0.09000  34.23000
   0.00000   0.00000   1.48000   0.11000   0.00000   0.00000   0.00000   0.00000
Experiment 2454, Liquid 2454, Author 2439
   2073.15  60000.00   -3.1267
  47.19000   0.30000   7.26000   0.00000   0.52000   8.60000   0.18000  29.34000
   0.00000   0.00000   5.48000   0.39000   0.14000   0.00000   0.00000   0.00000
$OLIVINE
  40.99000   0.00000   0.19000   0.00000   0.18000   5.52000   0.09000  52.91000
   0.00000   0.00000   0.16000   0.00000   0.00000   0.00000   0.00000   0.00000
Experiment 2455, Liquid 2455, Author 2439
   2063.15  70000.00   -3.1366
  45.15000   1.23000   5.09000   0.00000   0.36000  12.53000   0.23000  23.90000
   0.00000   0.00000   8.62000   1.04000   0.91000   0.00000   0.00000   0.00000
$CLINOPYROXENE
  56.23000   0.05000   2.43000   0.00000   0.33000   4.92000   0.13000  27.57000
   0.00000   0.00000   7.58000   0.72000   0.00000   0.00000   0.00000   0.00000
$GARNET
  43.91000   0.33000  21.14000   0.00000   1.21000   5.43000   0.16000  24.21000
