Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     chromite,    hercynite,    magnetite,       spinel,   ulvospinel
465,1536.00,0.000,-5.220,0.0274,4.2109,0.0000,0.2370,12.5373,6.8303,55.9209,6.2106,0.0000,18.2638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.343,-0.228,0.064,0.007,0.029,0.685627,-0.615302,0.079705,0.844441,0.005528
466,1535.00,0.000,-5.228,0.0320,4.2112,0.0000,0.2376,12.5500,6.8449,55.8842,6.2319,0.0000,18.2514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.400,-0.266,0.074,0.008,0.034,0.685203,-0.614518,0.079879,0.843896,0.005541
467,1534.00,0.000,-5.235,0.0365,4.2116,0.0000,0.2381,12.5626,6.8596,55.8476,6.2532,0.0000,18.2390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.456,-0.304,0.085,0.009,0.039,0.684777,-0.613733,0.080052,0.843350,0.005553
468,1533.00,0.000,-5.243,0.0411,4.2119,0.0000,0.2386,12.5752,6.8743,55.8109,6.2746,0.0000,18.2265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.513,-0.341,0.095,0.010,0.044,0.684351,-0.612948,0.080227,0.842804,0.005566
469,1532.00,0.000,-5.250,0.0456,4.2122,0.0000,0.2392,12.5879,6.8890,55.7741,6.2959,0.0000,18.2140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.569,-0.379,0.105,0.011,0.049,0.683925,-0.612161,0.080401,0.842257,0.005579
470,1531.00,0.000,-5.258,0.0500,4.2126,0.0000,0.2397,12.6005,6.9037,55.7373,6.3173,0.0000,18.2015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.625,-0.416,0.116,0.012,0.054,0.683498,-0.611374,0.080576,0.841708,0.005592
471,1530.00,0.000,-5.265,0.0545,4.2129,0.0000,0.2402,12.6132,6.9185,55.7004,6.3387,0.0000,18.1890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.680,-0.453,0.126,0.013,0.059,0.683070,-0.610585,0.080751,0.841160,0.005605
472,1529.00,0.000,-5.273,0.0590,4.2133,0.0000,0.2408,12.6258,6.9333,55.6635,6.3602,0.0000,18.1764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.736,-0.490,0.136,0.014,0.063,0.682642,-0.609796,0.080927,0.840610,0.005618
473,1528.00,0.000,-5.280,0.0634,4.2136,0.0000,0.2413,12.6385,6.9481,55.6265,6.3817,0.0000,18.1639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.791,-0.527,0.147,0.015,0.068,0.682213,-0.609006,0.081103,0.840060,0.005631
474,1527.00,0.000,-5.288,0.0678,4.2139,0.0000,0.2419,12.6511,6.9630,55.5895,6.4032,0.0000,18.1513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.846,-0.564,0.157,0.016,0.073,0.681784,-0.608215,0.081279,0.839508,0.005644
475,1526.00,0.000,-5.295,0.0722,4.2143,0.0000,0.2424,12.6638,6.9778,55.5525,6.4247,0.0000,18.1387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.900,-0.600,0.167,0.017,0.078,0.681354,-0.607423,0.081456,0.838956,0.005657
476,1525.00,0.000,-5.303,0.0766,4.2146,0.0000,0.2430,12.6765,6.9928,55.5153,6.4463,0.0000,18.1261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.955,-0.637,0.177,0.018,0.082,0.680924,-0.606630,0.081633,0.838404,0.005670
477,1524.00,0.000,-5.310,0.0810,4.2150,0.0000,0.2436,12.6891,7.0077,55.4782,6.4679,0.0000,18.1135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.009,-0.673,0.187,0.019,0.087,0.680493,-0.605837,0.081810,0.837850,0.005683
478,1523.00,0.000,-5.318,0.0853,4.2153,0.0000,0.2441,12.7018,7.0227,55.4410,6.4896,0.0000,18.1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.063,-0.709,0.197,0.020,0.092,0.680061,-0.605042,0.081988,0.837296,0.005696
479,1522.00,0.000,-5.326,0.0897,4.2156,0.0000,0.2447,12.7145,7.0377,55.4037,6.5112,0.0000,18.0882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.117,-0.745,0.207,0.021,0.096,0.679629,-0.604246,0.082166,0.836741,0.005710
480,1521.00,0.000,-5.333,0.0940,4.2160,0.0000,0.2453,12.7272,7.0527,55.3664,6.5329,0.0000,18.0755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.170,-0.781,0.217,0.022,0.101,0.679196,-0.603450,0.082345,0.836185,0.005723
481,1520.00,0.000,-5.341,0.0983,4.2163,0.0000,0.2458,12.7399,7.0678,55.3291,6.5546,0.0000,18.0628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.224,-0.817,0.227,0.023,0.105,0.678763,-0.602653,0.082524,0.835629,0.005737
482,1519.00,0.000,-5.348,0.1026,4.2167,0.0000,0.2464,12.7526,7.0829,55.2916,6.5764,0.0000,18.0501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.277,-0.853,0.237,0.024,0.110,0.678329,-0.601854,0.082703,0.835072,0.005750
483,1518.00,0.000,-5.356,0.1069,4.2170,0.0000,0.2470,12.7653,7.0980,55.2542,6.5982,0.0000,18.0374,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.330,-0.888,0.247,0.025,0.115,0.677895,-0.601055,0.082883,0.834514,0.005764
484,1517.00,0.000,-5.364,0.1111,4.2174,0.0000,0.2475,12.7781,7.1131,55.2167,6.6200,0.0000,18.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.382,-0.923,0.256,0.026,0.119,0.677460,-0.600255,0.083063,0.833955,0.005777
485,1516.00,0.000,-5.371,0.1154,4.2177,0.0000,0.2481,12.7908,7.1283,55.1791,6.6418,0.0000,18.0119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.435,-0.959,0.266,0.027,0.124,0.677024,-0.599454,0.083243,0.833396,0.005791
486,1515.00,0.000,-5.379,0.1196,4.2180,0.0000,0.2487,12.8035,7.1435,55.1415,6.6637,0.0000,17.9991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.487,-0.994,0.276,0.028,0.128,0.676588,-0.598652,0.083424,0.832836,0.005805
487,1514.00,0.000,-5.387,0.1238,4.2184,0.0000,0.2493,12.8163,7.1587,55.1039,6.6855,0.0000,17.9863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.539,-1.029,0.286,0.029,0.133,0.676151,-0.597849,0.083605,0.832275,0.005819
488,1513.00,0.000,-5.394,0.1280,4.2187,0.0000,0.2499,12.8290,7.1740,55.0661,6.7075,0.0000,17.9735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.591,-1.064,0.295,0.030,0.137,0.675714,-0.597046,0.083786,0.831713,0.005833
489,1512.00,0.000,-5.402,0.1322,4.2191,0.0000,0.2505,12.8418,7.1893,55.0284,6.7294,0.0000,17.9607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.642,-1.098,0.305,0.031,0.142,0.675276,-0.596241,0.083968,0.831151,0.005847
490,1511.00,0.000,-5.410,0.1364,4.2194,0.0000,0.2510,12.8546,7.2046,54.9906,6.7514,0.0000,17.9478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.694,-1.133,0.314,0.032,0.146,0.674838,-0.595436,0.084150,0.830588,0.005861
491,1510.00,0.000,-5.417,0.1405,4.2198,0.0000,0.2516,12.8674,7.2199,54.9527,6.7734,0.0000,17.9350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.745,-1.168,0.324,0.033,0.151,0.674398,-0.594629,0.084332,0.830024,0.005875
492,1509.00,0.000,-5.425,0.1447,4.2201,0.0000,0.2522,12.8802,7.2353,54.9148,6.7954,0.0000,17.9221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.796,-1.202,0.333,0.034,0.155,0.673959,-0.593822,0.084515,0.829460,0.005889
493,1508.00,0.000,-5.433,0.1488,4.2205,0.0000,0.2528,12.8930,7.2507,54.8768,6.8175,0.0000,17.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.847,-1.236,0.343,0.035,0.160,0.673518,-0.593014,0.084698,0.828895,0.005903
494,1507.00,0.000,-5.440,0.1529,4.2208,0.0000,0.2534,12.9058,7.2661,54.8388,6.8395,0.0000,17.8963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.897,-1.270,0.352,0.036,0.164,0.673077,-0.592205,0.084881,0.828329,0.005917
495,1506.00,0.000,-5.448,0.1570,4.2211,0.0000,0.2540,12.9186,7.2816,54.8008,6.8616,0.0000,17.8834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.948,-1.304,0.361,0.037,0.168,0.672636,-0.591395,0.085065,0.827763,0.005931
496,1505.00,0.000,-5.456,0.1611,4.2215,0.0000,0.2546,12.9314,7.2971,54.7626,6.8838,0.0000,17.8704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.998,-1.338,0.371,0.038,0.173,0.672193,-0.590584,0.085249,0.827195,0.005946
497,1504.00,0.000,-5.463,0.1651,4.2218,0.0000,0.2552,12.9443,7.3126,54.7245,6.9059,0.0000,17.8575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.048,-1.372,0.380,0.039,0.177,0.671750,-0.589772,0.085434,0.826628,0.005960
498,1503.00,0.000,-5.471,0.1692,4.2222,0.0000,0.2559,12.9571,7.3281,54.6863,6.9281,0.0000,17.8445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.097,-1.406,0.389,0.040,0.181,0.671307,-0.588959,0.085618,0.826059,0.005975
499,1502.00,0.000,-5.479,0.1732,4.2225,0.0000,0.2565,12.9700,7.3437,54.6480,6.9503,0.0000,17.8316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.147,-1.439,0.399,0.041,0.186,0.670863,-0.588146,0.085803,0.825490,0.005989
500,1501.00,0.000,-5.487,0.1773,4.2229,0.0000,0.2571,12.9828,7.3593,54.6097,6.9726,0.0000,17.8186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.196,-1.473,0.408,0.042,0.190,0.670418,-0.587331,0.085989,0.824920,0.006004
501,1500.00,0.000,-5.495,0.1813,4.2232,0.0000,0.2577,12.9957,7.3749,54.5713,6.9948,0.0000,17.8056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.245,-1.506,0.417,0.043,0.194,0.669973,-0.586516,0.086175,0.824350,0.006019
502,1499.00,0.000,-5.502,0.1853,4.2236,0.0000,0.2583,13.0086,7.3905,54.5329,7.0171,0.0000,17.7925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.294,-1.539,0.426,0.044,0.199,0.669527,-0.585699,0.086361,0.823779,0.006033
503,1498.00,0.000,-5.510,0.1892,4.2239,0.0000,0.2590,13.0215,7.4062,54.4944,7.0394,0.0000,17.7795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.343,-1.572,0.435,0.045,0.203,0.669080,-0.584882,0.086547,0.823207,0.006048
504,1497.00,0.000,-5.518,0.1932,4.2243,0.0000,0.2596,13.0345,7.4219,54.4559,7.0618,0.0000,17.7665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.392,-1.605,0.444,0.046,0.207,0.668633,-0.584064,0.086734,0.822634,0.006063
505,1496.00,0.000,-5.526,0.1972,4.2246,0.0000,0.2602,13.0474,7.4376,54.4173,7.0841,0.0000,17.7534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.440,-1.638,0.453,0.047,0.211,0.668185,-0.583245,0.086921,0.822061,0.006078
506,1495.00,0.000,-5.533,0.2011,4.2250,0.0000,0.2608,13.0604,7.4533,54.3786,7.1065,0.0000,17.7403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.488,-1.671,0.462,0.048,0.215,0.667736,-0.582425,0.087108,0.821488,0.006093
507,1494.00,0.000,-5.541,0.2050,4.2253,0.0000,0.2615,13.0733,7.4691,54.3400,7.1289,0.0000,17.7272,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.536,-1.704,0.471,0.049,0.220,0.667287,-0.581604,0.087296,0.820914,0.006108
508,1493.00,0.000,-5.549,0.2090,4.2257,0.0000,0.2621,13.0863,7.4849,54.3012,7.1514,0.0000,17.7141,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.584,-1.736,0.480,0.049,0.224,0.666837,-0.580783,0.087484,0.820339,0.006123
509,1492.00,0.000,-5.557,0.2129,4.2260,0.0000,0.2628,13.0993,7.5007,54.2624,7.1738,0.0000,17.7010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.632,-1.769,0.489,0.050,0.228,0.666387,-0.579960,0.087672,0.819763,0.006138
510,1491.00,0.000,-5.565,0.2168,4.2264,0.0000,0.2634,13.1123,7.5165,54.2236,7.1963,0.0000,17.6879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.679,-1.801,0.498,0.051,0.232,0.665935,-0.579137,0.087860,0.819187,0.006154
511,1490.00,0.000,-5.573,0.2206,4.2267,0.0000,0.2640,13.1253,7.5324,54.1847,7.2188,0.0000,17.6748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.726,-1.833,0.507,0.052,0.236,0.665484,-0.578312,0.088049,0.818610,0.006169
512,1489.00,0.000,-5.581,0.2245,4.2270,0.0000,0.2647,13.1383,7.5483,54.1457,7.2413,0.0000,17.6616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.773,-1.865,0.515,0.053,0.240,0.665031,-0.577487,0.088238,0.818033,0.006184
513,1488.00,0.000,-5.588,0.2284,4.2274,0.0000,0.2653,13.1514,7.5642,54.1067,7.2639,0.0000,17.6484,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.820,-1.897,0.524,0.054,0.244,0.664578,-0.576661,0.088428,0.817455,0.006200
514,1487.00,0.000,-5.596,0.2322,4.2277,0.0000,0.2660,13.1644,7.5801,54.0677,7.2865,0.0000,17.6353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.867,-1.929,0.533,0.055,0.249,0.664124,-0.575834,0.088618,0.816877,0.006215
515,1486.00,0.000,-5.604,0.2360,4.2281,0.0000,0.2667,13.1775,7.5961,54.0286,7.3091,0.0000,17.6221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.913,-1.961,0.541,0.056,0.253,0.663670,-0.575006,0.088808,0.816298,0.006231
516,1485.00,0.000,-5.612,0.2398,4.2284,0.0000,0.2673,13.1906,7.6121,53.9894,7.3317,0.0000,17.6089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-2.960,-1.992,0.550,0.057,0.257,0.663215,-0.574178,0.088998,0.815718,0.006247
517,1484.00,0.000,-5.620,0.2436,4.2288,0.0000,0.2680,13.2037,7.6281,53.9502,7.3543,0.0000,17.5957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.006,-2.024,0.559,0.058,0.261,0.662759,-0.573348,0.089189,0.815138,0.006262
518,1483.00,0.000,-5.628,0.2474,4.2291,0.0000,0.2686,13.2168,7.6441,53.9110,7.3770,0.0000,17.5825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.052,-2.055,0.567,0.059,0.265,0.662302,-0.572518,0.089380,0.814558,0.006278
519,1482.00,0.000,-5.636,0.2512,4.2295,0.0000,0.2693,13.2300,7.6602,53.8716,7.3997,0.0000,17.5692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.098,-2.087,0.576,0.059,0.269,0.661845,-0.571686,0.089571,0.813976,0.006294
520,1481.00,0.000,-5.644,0.2550,4.2298,0.0000,0.2700,13.2431,7.6762,53.8323,7.4224,0.0000,17.5560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.143,-2.118,0.584,0.060,0.273,0.661387,-0.570854,0.089762,0.813395,0.006310
521,1480.00,0.000,-5.652,0.2587,4.2302,0.0000,0.2707,13.2563,7.6923,53.7928,7.4451,0.0000,17.5427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.189,-2.149,0.593,0.061,0.277,0.660929,-0.570021,0.089954,0.812812,0.006326
522,1479.00,0.000,-5.660,0.2625,4.2305,0.0000,0.2713,13.2695,7.7084,53.7534,7.4679,0.0000,17.5295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.234,-2.180,0.601,0.062,0.281,0.660469,-0.569187,0.090146,0.812230,0.006342
523,1478.00,0.000,-5.668,0.2662,4.2309,0.0000,0.2720,13.2827,7.7246,53.7138,7.4906,0.0000,17.5162,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.279,-2.211,0.610,0.063,0.285,0.660010,-0.568352,0.090338,0.811646,0.006358
524,1477.00,0.000,-5.676,0.2699,4.2312,0.0000,0.2727,13.2960,7.7407,53.6743,7.5134,0.0000,17.5029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.324,-2.242,0.618,0.064,0.289,0.659549,-0.567517,0.090531,0.811063,0.006375
525,1476.00,0.000,-5.684,0.2736,4.2316,0.0000,0.2734,13.3092,7.7569,53.6346,7.5362,0.0000,17.4896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.369,-2.273,0.627,0.065,0.293,0.659088,-0.566680,0.090723,0.810478,0.006391
526,1475.00,0.000,-5.692,0.2773,4.2319,0.0000,0.2741,13.3225,7.7731,53.5950,7.5590,0.0000,17.4763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.413,-2.303,0.635,0.066,0.297,0.658626,-0.565843,0.090916,0.809894,0.006407
527,1474.00,0.000,-5.700,0.2810,4.2323,0.0000,0.2748,13.3358,7.7893,53.5552,7.5819,0.0000,17.4630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.458,-2.334,0.643,0.066,0.300,0.658163,-0.565005,0.091110,0.809308,0.006424
528,1473.00,0.000,-5.708,0.2847,4.2326,0.0000,0.2755,13.3491,7.8056,53.5154,7.6048,0.0000,17.4497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.502,-2.364,0.651,0.067,0.304,0.657700,-0.564166,0.091303,0.808723,0.006440
529,1472.00,0.000,-5.716,0.2883,4.2330,0.0000,0.2762,13.3624,7.8219,53.4756,7.6276,0.0000,17.4364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.546,-2.395,0.660,0.068,0.308,0.657236,-0.563326,0.091497,0.808137,0.006457
530,1471.00,0.000,-5.724,0.2920,4.2333,0.0000,0.2769,13.3757,7.8381,53.4357,7.6506,0.0000,17.4230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.590,-2.425,0.668,0.069,0.312,0.656771,-0.562485,0.091691,0.807550,0.006473
531,1470.00,0.000,-5.732,0.2956,4.2337,0.0000,0.2776,13.3891,7.8544,53.3957,7.6735,0.0000,17.4097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.634,-2.455,0.676,0.070,0.316,0.656306,-0.561644,0.091885,0.806963,0.006490
532,1469.00,0.000,-5.740,0.2992,4.2340,0.0000,0.2783,13.4025,7.8708,53.3557,7.6964,0.0000,17.3963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.677,-2.485,0.684,0.071,0.320,0.655840,-0.560802,0.092080,0.806375,0.006507
533,1468.00,0.000,-5.748,0.3028,4.2344,0.0000,0.2790,13.4159,7.8871,53.3157,7.7194,0.0000,17.3830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.721,-2.515,0.692,0.072,0.324,0.655373,-0.559959,0.092275,0.805787,0.006524
534,1467.00,0.000,-5.756,0.3064,4.2347,0.0000,0.2797,13.4293,7.9035,53.2756,7.7423,0.0000,17.3696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.764,-2.545,0.700,0.072,0.328,0.654905,-0.559115,0.092470,0.805199,0.006541
535,1466.00,0.000,-5.764,0.3100,4.2351,0.0000,0.2804,13.4428,7.9198,53.2354,7.7653,0.0000,17.3562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.807,-2.575,0.709,0.073,0.331,0.654437,-0.558270,0.092665,0.804610,0.006558
536,1465.00,0.000,-5.772,0.3136,4.2354,0.0000,0.2811,13.4562,7.9362,53.1952,7.7883,0.0000,17.3428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.850,-2.604,0.717,0.074,0.335,0.653968,-0.557424,0.092860,0.804021,0.006575
537,1464.00,0.000,-5.780,0.3171,4.2358,0.0000,0.2819,13.4697,7.9526,53.1549,7.8114,0.0000,17.3295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.893,-2.634,0.725,0.075,0.339,0.653498,-0.556578,0.093056,0.803432,0.006592
538,1463.00,0.000,-5.788,0.3207,4.2361,0.0000,0.2826,13.4832,7.9691,53.1146,7.8344,0.0000,17.3161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.935,-2.664,0.733,0.076,0.343,0.653028,-0.555731,0.093252,0.802842,0.006609
539,1462.00,0.000,-5.796,0.3242,4.2365,0.0000,0.2833,13.4968,7.9855,53.0743,7.8575,0.0000,17.3027,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.978,-2.693,0.741,0.077,0.346,0.652557,-0.554883,0.093448,0.802252,0.006626
540,1461.00,0.000,-5.805,0.3278,4.2368,0.0000,0.2840,13.5103,8.0020,53.0338,7.8805,0.0000,17.2893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.020,-2.722,0.748,0.077,0.350,0.652085,-0.554034,0.093644,0.801661,0.006644
541,1460.00,0.000,-5.813,0.3313,4.2371,0.0000,0.2848,13.5239,8.0185,52.9934,7.9036,0.0000,17.2758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.062,-2.751,0.756,0.078,0.354,0.651613,-0.553185,0.093841,0.801070,0.006661
542,1459.00,0.000,-5.821,0.3348,4.2375,0.0000,0.2855,13.5375,8.0350,52.9528,7.9267,0.0000,17.2624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.104,-2.781,0.764,0.079,0.358,0.651139,-0.552334,0.094037,0.800479,0.006679
543,1458.00,0.000,-5.829,0.3383,4.2378,0.0000,0.2863,13.5512,8.0515,52.9123,7.9498,0.0000,17.2490,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.146,-2.810,0.772,0.080,0.361,0.650665,-0.551483,0.094234,0.799887,0.006696
544,1457.00,0.000,-5.837,0.3418,4.2382,0.0000,0.2870,13.5648,8.0680,52.8716,7.9730,0.0000,17.2356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.188,-2.838,0.780,0.081,0.365,0.650191,-0.550631,0.094431,0.799295,0.006714
545,1456.00,0.000,-5.845,0.3453,4.2385,0.0000,0.2877,13.5785,8.0845,52.8309,7.9961,0.0000,17.2221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.229,-2.867,0.788,0.081,0.369,0.649715,-0.549779,0.094629,0.798703,0.006732
