Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
724,1277.00,0.000,-7.478,0.1872,3.1696,56.3653,0.0253,1.6970,0.4818,0.0000,7.4860,0.0000,32.7510,0.0000,0.0000,1.1862,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.163,-2.433,0.471,0.059,0.243,-0.214831,0.955337,0.217536,0.028858,-0.027538,0.040136,0.000502
725,1276.00,0.000,-7.488,0.3458,3.1699,56.3568,0.0254,1.7022,0.4824,0.0000,7.4993,0.0000,32.7318,0.0000,0.0000,1.1946,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.841,-4.494,0.870,0.109,0.449,-0.215037,0.955017,0.217939,0.028962,-0.027634,0.040248,0.000505
726,1275.00,0.000,-7.498,0.5040,3.1703,56.3484,0.0255,1.7074,0.4829,0.0000,7.5125,0.0000,32.7126,0.0000,0.0000,1.2031,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-8.512,-6.549,1.267,0.159,0.654,-0.215239,0.954695,0.218342,0.029065,-0.027731,0.040360,0.000508
727,1274.00,0.000,-7.508,0.6618,3.1706,56.3400,0.0257,1.7126,0.4835,0.0000,7.5256,0.0000,32.6934,0.0000,0.0000,1.2116,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.173,-8.599,1.664,0.209,0.858,-0.215438,0.954369,0.218743,0.029168,-0.027827,0.040472,0.000511
728,1273.00,0.000,-7.518,0.8192,3.1709,56.3316,0.0258,1.7177,0.4841,0.0000,7.5387,0.0000,32.6742,0.0000,0.0000,1.2202,0.0076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.827,-10.644,2.059,0.258,1.062,-0.215633,0.954042,0.219144,0.029272,-0.027923,0.040584,0.000514
729,1272.00,0.000,-7.529,0.9762,3.1712,56.3232,0.0259,1.7229,0.4846,0.0000,7.5518,0.0000,32.6549,0.0000,0.0000,1.2289,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-16.473,-12.684,2.452,0.308,1.265,-0.215824,0.953711,0.219544,0.029375,-0.028019,0.040696,0.000517
730,1271.00,0.000,-7.539,1.1328,3.1716,56.3148,0.0261,1.7281,0.4851,0.0000,7.5649,0.0000,32.6356,0.0000,0.0000,1.2377,0.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.111,-14.718,2.845,0.357,1.468,-0.216011,0.953378,0.219943,0.029479,-0.028115,0.040807,0.000520
731,1270.00,0.000,-7.549,1.2890,3.1719,56.3064,0.0262,1.7332,0.4857,0.0000,7.5779,0.0000,32.6163,0.0000,0.0000,1.2465,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.741,-16.748,3.236,0.406,1.670,-0.216194,0.953041,0.220341,0.029582,-0.028211,0.040918,0.000523
732,1269.00,0.000,-7.559,1.4449,3.1722,56.2980,0.0264,1.7384,0.4862,0.0000,7.5909,0.0000,32.5970,0.0000,0.0000,1.2554,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.364,-18.772,3.626,0.455,1.872,-0.216374,0.952703,0.220738,0.029686,-0.028307,0.041029,0.000526
733,1268.00,0.000,-7.570,1.6004,3.1726,56.2897,0.0265,1.7435,0.4867,0.0000,7.6038,0.0000,32.5776,0.0000,0.0000,1.2644,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-26.979,-20.792,4.015,0.504,2.073,-0.216549,0.952361,0.221134,0.029789,-0.028404,0.041139,0.000529
734,1267.00,0.000,-7.580,1.7556,3.1729,56.2813,0.0266,1.7486,0.4872,0.0000,7.6168,0.0000,32.5582,0.0000,0.0000,1.2735,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-29.587,-22.807,4.402,0.553,2.273,-0.216721,0.952016,0.221530,0.029893,-0.028500,0.041250,0.000532
735,1266.00,0.000,-7.590,1.9104,3.1732,56.2729,0.0268,1.7538,0.4877,0.0000,7.6296,0.0000,32.5387,0.0000,0.0000,1.2826,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-32.189,-24.818,4.789,0.602,2.473,-0.216888,0.951668,0.221924,0.029996,-0.028596,0.041360,0.000536
736,1265.00,0.000,-7.601,2.0649,3.1735,56.2646,0.0269,1.7589,0.4882,0.0000,7.6425,0.0000,32.5192,0.0000,0.0000,1.2918,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-34.783,-26.824,5.174,0.651,2.673,-0.217051,0.951318,0.222318,0.030099,-0.028692,0.041469,0.000539
737,1264.00,0.000,-7.611,2.2191,3.1739,56.2562,0.0270,1.7640,0.4886,0.0000,7.6553,0.0000,32.4997,0.0000,0.0000,1.3011,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.370,-28.826,5.559,0.699,2.872,-0.217210,0.950964,0.222710,0.030203,-0.028788,0.041579,0.000542
738,1263.00,0.000,-7.621,2.3729,3.1742,56.2479,0.0272,1.7691,0.4891,0.0000,7.6681,0.0000,32.4801,0.0000,0.0000,1.3105,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-39.951,-30.824,5.942,0.748,3.071,-0.217365,0.950608,0.223102,0.030306,-0.028884,0.041688,0.000545
739,1262.00,0.000,-7.632,2.5265,3.1745,56.2395,0.0273,1.7742,0.4895,0.0000,7.6808,0.0000,32.4606,0.0000,0.0000,1.3199,0.0081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-42.526,-32.817,6.324,0.796,3.269,-0.217515,0.950248,0.223493,0.030409,-0.028980,0.041797,0.000548
740,1261.00,0.000,-7.642,2.6797,3.1748,56.2312,0.0275,1.7793,0.4900,0.0000,7.6935,0.0000,32.4409,0.0000,0.0000,1.3294,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.094,-34.807,6.705,0.844,3.466,-0.217661,0.949885,0.223882,0.030513,-0.029076,0.041906,0.000551
741,1260.00,0.000,-7.652,2.8327,3.1752,56.2229,0.0276,1.7844,0.4904,0.0000,7.7062,0.0000,32.4213,0.0000,0.0000,1.3390,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-47.656,-36.793,7.085,0.892,3.664,-0.217803,0.949519,0.224271,0.030616,-0.029172,0.042014,0.000555
742,1259.00,0.000,-7.663,2.9854,3.1755,56.2145,0.0277,1.7895,0.4908,0.0000,7.7189,0.0000,32.4016,0.0000,0.0000,1.3487,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.212,-38.775,7.465,0.940,3.860,-0.217941,0.949150,0.224659,0.030719,-0.029268,0.042122,0.000558
743,1258.00,0.000,-7.673,3.1378,3.1758,56.2062,0.0279,1.7945,0.4912,0.0000,7.7315,0.0000,32.3818,0.0000,0.0000,1.3585,0.0083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.762,-40.753,7.843,0.988,4.057,-0.218073,0.948777,0.225046,0.030823,-0.029364,0.042230,0.000561
744,1257.00,0.000,-7.684,3.2899,3.1761,56.1979,0.0280,1.7996,0.4916,0.0000,7.7440,0.0000,32.3621,0.0000,0.0000,1.3684,0.0084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.306,-42.728,8.220,1.036,4.253,-0.218202,0.948402,0.225432,0.030926,-0.029460,0.042338,0.000564
745,1256.00,0.000,-7.694,3.4418,3.1765,56.1896,0.0281,1.8046,0.4920,0.0000,7.7566,0.0000,32.3423,0.0000,0.0000,1.3783,0.0084,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-57.845,-44.699,8.597,1.084,4.448,-0.218326,0.948022,0.225817,0.031029,-0.029555,0.042445,0.000568
746,1255.00,0.000,-7.705,3.5935,3.1768,56.1813,0.0283,1.8097,0.4924,0.0000,7.7691,0.0000,32.3224,0.0000,0.0000,1.3884,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-60.378,-46.668,8.972,1.131,4.644,-0.218445,0.947640,0.226201,0.031132,-0.029651,0.042552,0.000571
747,1254.00,0.000,-7.715,3.7449,3.1771,56.1730,0.0284,1.8147,0.4928,0.0000,7.7815,0.0000,32.3025,0.0000,0.0000,1.3985,0.0085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.907,-48.633,9.347,1.179,4.838,-0.218559,0.947254,0.226584,0.031235,-0.029747,0.042658,0.000575
748,1253.00,0.000,-7.725,3.8961,3.1774,56.1647,0.0286,1.8197,0.4932,0.0000,7.7940,0.0000,32.2826,0.0000,0.0000,1.4087,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-65.430,-50.595,9.720,1.226,5.033,-0.218669,0.946864,0.226967,0.031338,-0.029842,0.042765,0.000578
749,1252.00,0.000,-7.736,4.0470,3.1778,56.1565,0.0287,1.8247,0.4935,0.0000,7.8064,0.0000,32.2626,0.0000,0.0000,1.4191,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.948,-52.554,10.093,1.274,5.227,-0.218774,0.946471,0.227348,0.031441,-0.029938,0.042871,0.000581
750,1251.00,0.000,-7.746,4.1978,3.1781,56.1482,0.0288,1.8297,0.4938,0.0000,7.8187,0.0000,32.2426,0.0000,0.0000,1.4295,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.461,-54.510,10.466,1.321,5.421,-0.218874,0.946075,0.227728,0.031544,-0.030034,0.042976,0.000585
751,1250.00,0.000,-7.757,4.3483,3.1784,56.1399,0.0290,1.8347,0.4942,0.0000,7.8310,0.0000,32.2225,0.0000,0.0000,1.4400,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.970,-56.463,10.837,1.368,5.614,-0.218969,0.945674,0.228108,0.031647,-0.030129,0.043082,0.000588
752,1249.00,0.000,-7.768,4.4987,3.1787,56.1316,0.0291,1.8397,0.4945,0.0000,7.8433,0.0000,32.2024,0.0000,0.0000,1.4506,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.474,-58.414,11.208,1.415,5.807,-0.219060,0.945270,0.228486,0.031749,-0.030224,0.043187,0.000592
753,1248.00,0.000,-7.778,4.6488,3.1790,56.1234,0.0292,1.8447,0.4948,0.0000,7.8556,0.0000,32.1822,0.0000,0.0000,1.4613,0.0088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.974,-60.363,11.577,1.462,6.000,-0.219145,0.944863,0.228863,0.031852,-0.030320,0.043291,0.000595
754,1247.00,0.000,-7.789,4.7988,3.1793,56.1151,0.0294,1.8496,0.4951,0.0000,7.8678,0.0000,32.1620,0.0000,0.0000,1.4721,0.0089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.469,-62.309,11.947,1.509,6.192,-0.219225,0.944451,0.229240,0.031955,-0.030415,0.043396,0.000599
755,1246.00,0.000,-7.799,4.9486,3.1797,56.1069,0.0295,1.8546,0.4954,0.0000,7.8800,0.0000,32.1417,0.0000,0.0000,1.4830,0.0089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.961,-64.252,12.315,1.556,6.384,-0.219300,0.944036,0.229615,0.032057,-0.030510,0.043500,0.000602
756,1245.00,0.000,-7.810,5.0983,3.1800,56.0987,0.0297,1.8595,0.4957,0.0000,7.8921,0.0000,32.1214,0.0000,0.0000,1.4940,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.448,-66.194,12.683,1.603,6.576,-0.219369,0.943616,0.229990,0.032159,-0.030605,0.043603,0.000606
757,1244.00,0.000,-7.820,5.2478,3.1803,56.0904,0.0298,1.8644,0.4960,0.0000,7.9042,0.0000,32.1011,0.0000,0.0000,1.5051,0.0090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.932,-68.133,13.050,1.650,6.768,-0.219433,0.943193,0.230363,0.032262,-0.030700,0.043706,0.000609
758,1243.00,0.000,-7.831,5.3972,3.1806,56.0822,0.0299,1.8693,0.4962,0.0000,7.9163,0.0000,32.0806,0.0000,0.0000,1.5163,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.413,-70.071,13.417,1.697,6.959,-0.219492,0.942765,0.230736,0.032364,-0.030795,0.043809,0.000613
759,1242.00,0.000,-7.842,5.5465,3.1809,56.0740,0.0301,1.8742,0.4965,0.0000,7.9283,0.0000,32.0602,0.0000,0.0000,1.5276,0.0091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.890,-72.007,13.783,1.744,7.151,-0.219546,0.942334,0.231108,0.032466,-0.030890,0.043912,0.000617
760,1241.00,0.000,-7.852,5.6956,3.1812,56.0658,0.0302,1.8791,0.4967,0.0000,7.9403,0.0000,32.0397,0.0000,0.0000,1.5391,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.364,-73.941,14.148,1.790,7.342,-0.219594,0.941898,0.231478,0.032568,-0.030985,0.044014,0.000620
761,1240.00,0.000,-7.863,5.8446,3.1816,56.0576,0.0303,1.8840,0.4969,0.0000,7.9523,0.0000,32.0191,0.0000,0.0000,1.5506,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.834,-75.874,14.513,1.837,7.532,-0.219636,0.941458,0.231848,0.032670,-0.031079,0.044116,0.000624
762,1239.00,0.000,-7.874,5.9935,3.1819,56.0494,0.0305,1.8889,0.4971,0.0000,7.9642,0.0000,31.9984,0.0000,0.0000,1.5622,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.302,-77.806,14.877,1.884,7.723,-0.219673,0.941014,0.232217,0.032772,-0.031174,0.044217,0.000628
763,1238.00,0.000,-7.884,6.1423,3.1822,56.0412,0.0306,1.8937,0.4973,0.0000,7.9761,0.0000,31.9777,0.0000,0.0000,1.5740,0.0093,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-102.767,-79.736,15.241,1.930,7.913,-0.219704,0.940565,0.232584,0.032873,-0.031268,0.044318,0.000632
764,1237.00,0.000,-7.895,6.2911,3.1825,56.0330,0.0307,1.8986,0.4975,0.0000,7.9879,0.0000,31.9570,0.0000,0.0000,1.5859,0.0094,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.229,-81.665,15.604,1.977,8.103,-0.219729,0.940112,0.232951,0.032975,-0.031363,0.044419,0.000636
765,1236.00,0.000,-7.906,6.4397,3.1828,56.0248,0.0309,1.9034,0.4977,0.0000,7.9997,0.0000,31.9362,0.0000,0.0000,1.5979,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-107.689,-83.592,15.967,2.023,8.293,-0.219748,0.939654,0.233317,0.033076,-0.031457,0.044519,0.000639
766,1235.00,0.000,-7.917,6.5883,3.1831,56.0166,0.0310,1.9082,0.4979,0.0000,8.0115,0.0000,31.9153,0.0000,0.0000,1.6100,0.0095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-110.147,-85.519,16.329,2.070,8.483,-0.219761,0.939192,0.233681,0.033177,-0.031551,0.044618,0.000643
767,1234.00,0.000,-7.927,6.7369,3.1834,56.0084,0.0311,1.9130,0.4980,0.0000,8.0232,0.0000,31.8943,0.0000,0.0000,1.6223,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-112.602,-87.446,16.691,2.116,8.673,-0.219769,0.938725,0.234045,0.033279,-0.031645,0.044718,0.000647
768,1233.00,0.000,-7.938,6.8854,3.1838,56.0002,0.0313,1.9178,0.4982,0.0000,8.0349,0.0000,31.8733,0.0000,0.0000,1.6346,0.0096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-115.056,-89.371,17.053,2.163,8.862,-0.219769,0.938253,0.234408,0.033380,-0.031739,0.044817,0.000651
769,1232.00,0.000,-7.949,7.0339,3.1841,55.9921,0.0314,1.9225,0.4983,0.0000,8.0466,0.0000,31.8522,0.0000,0.0000,1.6471,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-117.508,-91.296,17.414,2.209,9.052,-0.219764,0.937777,0.234769,0.033480,-0.031832,0.044915,0.000655
770,1231.00,0.000,-7.960,7.1823,3.1844,55.9839,0.0315,1.9273,0.4985,0.0000,8.0582,0.0000,31.8311,0.0000,0.0000,1.6597,0.0097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-119.958,-93.221,17.775,2.255,9.241,-0.219753,0.937295,0.235130,0.033581,-0.031926,0.045013,0.000659
771,1230.00,0.000,-7.971,7.3308,3.1847,55.9758,0.0317,1.9320,0.4986,0.0000,8.0698,0.0000,31.8099,0.0000,0.0000,1.6725,0.0098,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-122.407,-95.146,18.136,2.302,9.430,-0.219734,0.936809,0.235490,0.033681,-0.032019,0.045111,0.000663
772,1229.00,0.000,-7.981,7.4792,3.1850,55.9676,0.0318,1.9367,0.4987,0.0000,8.0814,0.0000,31.7886,0.0000,0.0000,1.6854,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-124.854,-97.070,18.496,2.348,9.620,-0.219710,0.936317,0.235848,0.033782,-0.032112,0.045208,0.000667
773,1228.00,0.000,-7.992,7.6276,3.1853,55.9595,0.0319,1.9414,0.4988,0.0000,8.0929,0.0000,31.7672,0.0000,0.0000,1.6984,0.0099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-127.301,-98.995,18.856,2.395,9.809,-0.219679,0.935821,0.236206,0.033882,-0.032205,0.045304,0.000671
774,1227.00,0.000,-8.003,7.7761,3.1856,55.9513,0.0321,1.9461,0.4988,0.0000,8.1043,0.0000,31.7458,0.0000,0.0000,1.7116,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-129.746,-100.919,19.216,2.441,9.998,-0.219640,0.935319,0.236563,0.033982,-0.032298,0.045400,0.000675
775,1226.00,0.000,-8.014,7.9246,3.1859,55.9432,0.0322,1.9508,0.4989,0.0000,8.1158,0.0000,31.7243,0.0000,0.0000,1.7249,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-132.191,-102.844,19.576,2.487,10.187,-0.219596,0.934811,0.236918,0.034082,-0.032391,0.045496,0.000679
776,1225.00,0.000,-8.025,8.0731,3.1862,55.9351,0.0323,1.9555,0.4990,0.0000,8.1272,0.0000,31.7027,0.0000,0.0000,1.7383,0.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-134.635,-104.770,19.935,2.534,10.376,-0.219544,0.934298,0.237273,0.034181,-0.032483,0.045591,0.000683
777,1224.00,0.000,-8.036,8.2217,3.1865,55.9269,0.0325,1.9601,0.4990,0.0000,8.1385,0.0000,31.6810,0.0000,0.0000,1.7519,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.080,-106.696,20.294,2.580,10.565,-0.219485,0.933780,0.237627,0.034280,-0.032576,0.045686,0.000688
778,1223.00,0.000,-8.047,8.3704,3.1868,55.9188,0.0326,1.9647,0.4990,0.0000,8.1498,0.0000,31.6592,0.0000,0.0000,1.7656,0.0102,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-139.523,-108.622,20.654,2.627,10.754,-0.219419,0.933256,0.237979,0.034380,-0.032668,0.045780,0.000692
779,1222.00,0.000,-8.058,8.5191,3.1871,55.9107,0.0327,1.9693,0.4991,0.0000,8.1611,0.0000,31.6374,0.0000,0.0000,1.7795,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-141.967,-110.550,21.013,2.673,10.943,-0.219346,0.932726,0.238331,0.034479,-0.032760,0.045874,0.000696
780,1221.00,0.000,-8.068,8.6679,3.1874,55.9026,0.0329,1.9739,0.4991,0.0000,8.1723,0.0000,31.6155,0.0000,0.0000,1.7935,0.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-144.412,-112.479,21.372,2.719,11.132,-0.219265,0.932191,0.238681,0.034577,-0.032851,0.045967,0.000700
781,1220.00,0.000,-8.079,8.8169,3.1878,55.8945,0.0330,1.9784,0.4991,0.0000,8.1835,0.0000,31.5934,0.0000,0.0000,1.8077,0.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-146.857,-114.409,21.731,2.766,11.321,-0.219177,0.931649,0.239031,0.034676,-0.032943,0.046059,0.000705
782,1219.00,0.000,-8.090,8.9659,3.1881,55.8863,0.0331,1.9830,0.4990,0.0000,8.1947,0.0000,31.5713,0.0000,0.0000,1.8221,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-149.302,-116.341,22.090,2.812,11.510,-0.219081,0.931102,0.239379,0.034774,-0.033034,0.046151,0.000709
783,1218.00,0.000,-8.101,9.1151,3.1884,55.8782,0.0332,1.9875,0.4990,0.0000,8.2058,0.0000,31.5491,0.0000,0.0000,1.8366,0.0105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-151.748,-118.274,22.449,2.859,11.700,-0.218977,0.930548,0.239726,0.034872,-0.033125,0.046243,0.000714
784,1217.00,0.000,-8.112,9.2644,3.1887,55.8701,0.0334,1.9920,0.4990,0.0000,8.2169,0.0000,31.5268,0.0000,0.0000,1.8512,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-154.196,-120.208,22.808,2.905,11.889,-0.218865,0.929987,0.240073,0.034970,-0.033216,0.046334,0.000718
785,1216.00,0.000,-8.123,9.4138,3.1890,55.8620,0.0335,1.9965,0.4989,0.0000,8.2279,0.0000,31.5044,0.0000,0.0000,1.8661,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-156.644,-122.145,23.167,2.952,12.079,-0.218746,0.929421,0.240418,0.035067,-0.033307,0.046424,0.000723
786,1215.00,0.000,-8.134,9.5634,3.1893,55.8539,0.0336,2.0009,0.4988,0.0000,8.2389,0.0000,31.4819,0.0000,0.0000,1.8811,0.0107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-159.094,-124.084,23.526,2.999,12.268,-0.218618,0.928848,0.240762,0.035164,-0.033397,0.046514,0.000727
787,1214.00,0.000,-8.145,9.7132,3.1896,55.8459,0.0337,2.0054,0.4988,0.0000,8.2498,0.0000,31.4593,0.0000,0.0000,1.8963,0.0108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-161.546,-126.025,23.886,3.045,12.458,-0.218482,0.928268,0.241105,0.035261,-0.033487,0.046603,0.000732
788,1213.00,0.000,-8.157,9.8632,3.1899,55.8378,0.0339,2.0098,0.4987,0.0000,8.2608,0.0000,31.4367,0.0000,0.0000,1.9116,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-164.000,-127.968,24.245,3.092,12.648,-0.218337,0.927681,0.241447,0.035358,-0.033577,0.046692,0.000736
789,1212.00,0.000,-8.168,10.0134,3.1902,55.8297,0.0340,2.0142,0.4985,0.0000,8.2716,0.0000,31.4138,0.0000,0.0000,1.9272,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-166.456,-129.914,24.605,3.139,12.838,-0.218184,0.927088,0.241788,0.035454,-0.033667,0.046780,0.000741
790,1211.00,0.000,-8.179,10.1638,3.1905,55.8216,0.0341,2.0186,0.4984,0.0000,8.2825,0.0000,31.3909,0.0000,0.0000,1.9429,0.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-168.915,-131.863,24.965,3.186,13.028,-0.218022,0.926487,0.242128,0.035550,-0.033756,0.046867,0.000746
791,1210.00,0.000,-8.190,10.3144,3.1908,55.8135,0.0342,2.0229,0.4983,0.0000,8.2932,0.0000,31.3679,0.0000,0.0000,1.9588,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-171.376,-133.815,25.326,3.233,13.219,-0.217851,0.925879,0.242467,0.035646,-0.033845,0.046954,0.000750
792,1209.00,0.000,-8.201,10.4653,3.1911,55.8054,0.0344,2.0272,0.4981,0.0000,8.3040,0.0000,31.3448,0.0000,0.0000,1.9749,0.0111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-173.840,-135.769,25.686,3.280,13.410,-0.217671,0.925264,0.242805,0.035741,-0.033934,0.047040,0.000755
793,1208.00,0.000,-8.212,10.6165,3.1914,55.7974,0.0345,2.0315,0.4980,0.0000,8.3147,0.0000,31.3215,0.0000,0.0000,1.9912,0.0112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-176.308,-137.728,26.047,3.327,13.601,-0.217481,0.924641,0.243142,0.035836,-0.034022,0.047125,0.000760
794,1207.00,0.000,-8.223,10.7679,3.1917,55.7893,0.0346,2.0358,0.4978,0.0000,8.3253,0.0000,31.2981,0.0000,0.0000,2.0077,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-178.779,-139.690,26.409,3.374,13.792,-0.217282,0.924010,0.243477,0.035931,-0.034110,0.047210,0.000765
795,1206.00,0.000,-8.234,10.9197,3.1920,55.7812,0.0347,2.0400,0.4976,0.0000,8.3360,0.0000,31.2746,0.0000,0.0000,2.0244,0.0113,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-181.253,-141.655,26.771,3.421,13.984,-0.217074,0.923372,0.243811,0.036025,-0.034198,0.047294,0.000770
796,1205.00,0.000,-8.246,11.0718,3.1922,55.7732,0.0348,2.0443,0.4974,0.0000,8.3465,0.0000,31.2510,0.0000,0.0000,2.0414,0.0114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-183.733,-143.626,27.133,3.468,14.176,-0.216855,0.922725,0.244145,0.036119,-0.034286,0.047378,0.000775
797,1204.00,0.000,-8.257,11.2243,3.1925,55.7651,0.0350,2.0485,0.4972,0.0000,8.3571,0.0000,31.2272,0.0000,0.0000,2.0585,0.0115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-186.218,-145.602,27.496,3.516,14.368,-0.216627,0.922070,0.244477,0.036213,-0.034373,0.047460,0.000780
798,1203.00,0.000,-8.268,11.3773,3.1928,55.7570,0.0351,2.0526,0.4970,0.0000,8.3675,0.0000,31.2033,0.0000,0.0000,2.0758,0.0116,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-188.709,-147.583,27.860,3.563,14.561,-0.216388,0.921407,0.244808,0.036306,-0.034460,0.047542,0.000785
799,1202.00,0.000,-8.279,12.0531,3.1932,55.7542,0.0354,2.0378,0.4947,0.0000,8.3940,0.0000,31.1614,0.0000,0.0000,2.1108,0.0117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-199.842,-156.321,29.503,3.775,15.422,-0.215569,0.920074,0.245634,0.036042,-0.034179,0.047206,0.000792
