Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K)
281,1720.00,0.000,-3.973,1.0004198786710e+02,2.7167,46.8803,0.2699,6.4973,1.3185,0.4498,8.7192,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7822502473549e+03,-1.1508249383107e+03,3.1679768659872e+02,3.6824950657343e+01,1.6695357757583e+02,3.8567584e-01,5.0197902e-03,1.1755107e-02,1.0085514e-03,1.9814187e-02,3.7596942e-02,3.3919822e-03,3.5576789e-01,2.7921748e-03,0.0000000e+00,4.4677308e-02,2.1545604e-04,3.8133186e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3684,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
282,1719.00,0.000,-3.979,1.0004196989023e+02,2.7169,46.8803,0.2699,6.4973,1.3184,0.4498,8.7194,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7819331280091e+03,-1.1509916640292e+03,3.1671383378756e+02,3.6821996121787e+01,1.6695348535889e+02,3.8573048e-01,5.0204328e-03,1.1744337e-02,1.0072559e-03,1.9831434e-02,3.7586171e-02,3.3920316e-03,3.5573430e-01,2.7924162e-03,0.0000000e+00,4.4658287e-02,2.1506619e-04,3.8141521e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3667,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
283,1718.00,0.000,-3.985,1.0004195199605e+02,2.7171,46.8803,0.2699,6.4973,1.3182,0.4498,8.7196,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7816160942737e+03,-1.1511583906113e+03,3.1662993931263e+02,3.6819041675523e+01,1.6695339356613e+02,3.8578518e-01,5.0210760e-03,1.1733567e-02,1.0059616e-03,1.9848715e-02,3.7575385e-02,3.3920811e-03,3.5570067e-01,2.7926578e-03,0.0000000e+00,4.4639256e-02,2.1467664e-04,3.8149867e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3650,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
284,1717.00,0.000,-3.991,1.0004193418470e+02,2.7173,46.8803,0.2699,6.4973,1.3180,0.4498,8.7197,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7812991461926e+03,-1.1513251180601e+03,3.1654600313168e+02,3.6816087318642e+01,1.6695330219828e+02,3.8583996e-01,5.0217197e-03,1.1722795e-02,1.0046685e-03,1.9866029e-02,3.7564587e-02,3.3921307e-03,3.5566701e-01,2.7928997e-03,0.0000000e+00,4.4620214e-02,2.1428740e-04,3.8158222e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3633,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
285,1716.00,0.000,-3.998,1.0004191645632e+02,2.7176,46.8803,0.2699,6.4973,1.3178,0.4498,8.7199,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7809822838099e+03,-1.1514918463786e+03,3.1646202520236e+02,3.6813133051237e+01,1.6695321125607e+02,3.8589480e-01,5.0223641e-03,1.1712023e-02,1.0033766e-03,1.9883376e-02,3.7553774e-02,3.3921804e-03,3.5563331e-01,2.7931420e-03,0.0000000e+00,4.4601162e-02,2.1389846e-04,3.8166588e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3615,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
286,1715.00,0.000,-4.004,1.0004189881107e+02,2.7178,46.8804,0.2699,6.4973,1.3176,0.4498,8.7200,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7806655071696e+03,-1.1516585755700e+03,3.1637800548226e+02,3.6810178873397e+01,1.6695312074026e+02,3.8594972e-01,5.0230091e-03,1.1701250e-02,1.0020859e-03,1.9900756e-02,3.7542948e-02,3.3922302e-03,3.5559959e-01,2.7933846e-03,0.0000000e+00,4.4582099e-02,2.1350984e-04,3.8174963e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3598,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
287,1714.00,0.000,-4.010,1.0004188124908e+02,2.7180,46.8804,0.2699,6.4973,1.3175,0.4498,8.7202,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7803488163157e+03,-1.1518253056374e+03,3.1629394392892e+02,3.6807224785216e+01,1.6695303065156e+02,3.8600470e-01,5.0236547e-03,1.1690475e-02,1.0007964e-03,1.9918170e-02,3.7532108e-02,3.3922801e-03,3.5556582e-01,2.7936274e-03,0.0000000e+00,4.4563026e-02,2.1312152e-04,3.8183349e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3581,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
288,1713.00,0.000,-4.016,1.0004186377050e+02,2.7182,46.8804,0.2699,6.4973,1.3173,0.4498,8.7204,0.1999,29.9874,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7800322112925e+03,-1.1519920365838e+03,3.1620984049980e+02,3.6804270786785e+01,1.6695294099073e+02,3.8605976e-01,5.0243010e-03,1.1679700e-02,9.9950806e-04,1.9935618e-02,3.7521255e-02,3.3923300e-03,3.5553203e-01,2.7938706e-03,0.0000000e+00,4.4543943e-02,2.1273352e-04,3.8191745e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3563,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
289,1712.00,0.000,-4.022,1.0004184637547e+02,2.7184,46.8804,0.2699,6.4973,1.3171,0.4498,8.7205,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7797156921441e+03,-1.1521587684125e+03,3.1612569515232e+02,3.6801316878198e+01,1.6695285175850e+02,3.8611489e-01,5.0249478e-03,1.1668925e-02,9.9822093e-04,1.9953099e-02,3.7510388e-02,3.3923801e-03,3.5549819e-01,2.7941141e-03,0.0000000e+00,4.4524849e-02,2.1234582e-04,3.8200152e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3546,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
290,1711.00,0.000,-4.029,1.0004182906414e+02,2.7186,46.8804,0.2699,6.4973,1.3170,0.4498,8.7207,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7793992589148e+03,-1.1523255011265e+03,3.1604150784380e+02,3.6798363059546e+01,1.6695276295562e+02,3.8617008e-01,5.0255953e-03,1.1658148e-02,9.9693499e-04,1.9970614e-02,3.7499507e-02,3.3924302e-03,3.5546433e-01,2.7943579e-03,0.0000000e+00,4.4505745e-02,2.1195843e-04,3.8208568e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3528,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
291,1710.00,0.000,-4.035,1.0004181183666e+02,2.7189,46.8804,0.2699,6.4973,1.3168,0.4498,8.7208,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7790829116488e+03,-1.1524922347291e+03,3.1595727853151e+02,3.6795409330924e+01,1.6695267458284e+02,3.8622535e-01,5.0262433e-03,1.1647370e-02,9.9565025e-04,1.9988163e-02,3.7488612e-02,3.3924804e-03,3.5543043e-01,2.7946020e-03,0.0000000e+00,4.4486631e-02,2.1157135e-04,3.8216995e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3511,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
292,1709.00,0.000,-4.041,1.0004179469316e+02,2.7191,46.8804,0.2699,6.4973,1.3166,0.4498,8.7210,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7787666503906e+03,-1.1526589692233e+03,3.1587300717268e+02,3.6792455692424e+01,1.6695258664091e+02,3.8628069e-01,5.0268920e-03,1.1636592e-02,9.9436669e-04,2.0005746e-02,3.7477704e-02,3.3925308e-03,3.5539650e-01,2.7948464e-03,0.0000000e+00,4.4467506e-02,2.1118458e-04,3.8225432e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3494,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
293,1708.00,0.000,-4.047,1.0004177763380e+02,2.7193,46.8804,0.2699,6.4973,1.3164,0.4498,8.7211,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7784504751845e+03,-1.1528257046123e+03,3.1578869372443e+02,3.6789502144142e+01,1.6695249913058e+02,3.8633610e-01,5.0275413e-03,1.1625812e-02,9.9308433e-04,2.0023362e-02,3.7466782e-02,3.3925812e-03,3.5536253e-01,2.7950912e-03,0.0000000e+00,4.4448370e-02,2.1079812e-04,3.8233880e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3476,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
294,1707.00,0.000,-4.054,1.0004176065873e+02,2.7195,46.8804,0.2699,6.4973,1.3163,0.4498,8.7213,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7781343860750e+03,-1.1529924408994e+03,3.1570433814385e+02,3.6786548686170e+01,1.6695241205261e+02,3.8639158e-01,5.0281912e-03,1.1615032e-02,9.9180316e-04,2.0041013e-02,3.7455846e-02,3.3926317e-03,3.5532852e-01,2.7953362e-03,0.0000000e+00,4.4429225e-02,2.1041197e-04,3.8242338e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3459,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
295,1706.00,0.000,-4.060,1.0004174376808e+02,2.7197,46.8804,0.2699,6.4973,1.3161,0.4498,8.7215,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7778183831065e+03,-1.1531591780877e+03,3.1561994038795e+02,3.6783595318604e+01,1.6695232540774e+02,3.8644713e-01,5.0288418e-03,1.1604251e-02,9.9052318e-04,2.0058698e-02,3.7444897e-02,3.3926822e-03,3.5529449e-01,2.7955816e-03,0.0000000e+00,4.4410068e-02,2.1002613e-04,3.8250806e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3441,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
296,1705.00,0.000,-4.066,1.0004172696202e+02,2.7200,46.8804,0.2699,6.4973,1.3159,0.4498,8.7216,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7775024663236e+03,-1.1533259161803e+03,3.1553550041367e+02,3.6780642041538e+01,1.6695223919675e+02,3.8650275e-01,5.0294929e-03,1.1593469e-02,9.8924439e-04,2.0076418e-02,3.7433933e-02,3.3927329e-03,3.5526042e-01,2.7958272e-03,0.0000000e+00,4.4390902e-02,2.0964060e-04,3.8259284e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3424,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
297,1704.00,0.000,-4.072,1.0004171024068e+02,2.7202,46.8804,0.2699,6.4973,1.3158,0.4498,8.7218,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7771866357710e+03,-1.1534926551806e+03,3.1545101817790e+02,3.6777688855069e+01,1.6695215342038e+02,3.8655845e-01,5.0301447e-03,1.1582686e-02,9.8796680e-04,2.0094171e-02,3.7422956e-02,3.3927837e-03,3.5522631e-01,2.7960732e-03,0.0000000e+00,4.4371725e-02,2.0925539e-04,3.8267773e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3406,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
298,1703.00,0.000,-4.078,1.0004169360422e+02,2.7204,46.8805,0.2699,6.4973,1.3156,0.4498,8.7219,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7768708914933e+03,-1.1536593950916e+03,3.1536649363745e+02,3.6774735759291e+01,1.6695206807942e+02,3.8661422e-01,5.0307971e-03,1.1571903e-02,9.8669039e-04,2.0111960e-02,3.7411965e-02,3.3928346e-03,3.5519217e-01,2.7963195e-03,0.0000000e+00,4.4352538e-02,2.0887048e-04,3.8276273e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3389,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
299,1702.00,0.000,-4.085,1.0004167705278e+02,2.7206,46.8805,0.2699,6.4973,1.3154,0.4498,8.7221,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7765552335352e+03,-1.1538261359167e+03,3.1528192674908e+02,3.6771782754300e+01,1.6695198317462e+02,3.8667005e-01,5.0314501e-03,1.1561118e-02,9.8541516e-04,2.0129782e-02,3.7400960e-02,3.3928855e-03,3.5515799e-01,2.7965661e-03,0.0000000e+00,4.4333340e-02,2.0848589e-04,3.8284782e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3371,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
300,1701.00,0.000,-4.091,1.0004166058652e+02,2.7208,46.8805,0.2699,6.4973,1.3153,0.4498,8.7222,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7762396619414e+03,-1.1539928776591e+03,3.1519731746945e+02,3.6768829840193e+01,1.6695189870675e+02,3.8672596e-01,5.0321037e-03,1.1550333e-02,9.8414113e-04,2.0147640e-02,3.7389942e-02,3.3929365e-03,3.5512378e-01,2.7968131e-03,0.0000000e+00,4.4314131e-02,2.0810161e-04,3.8293302e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3353,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
301,1700.00,0.000,-4.097,1.0004164420559e+02,2.7210,46.8805,0.2699,6.4973,1.3151,0.4498,8.7224,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7759241767568e+03,-1.1541596203219e+03,3.1511266575520e+02,3.6765877017067e+01,1.6695181467659e+02,3.8678195e-01,5.0327580e-03,1.1539547e-02,9.8286829e-04,2.0165532e-02,3.7378909e-02,3.3929877e-03,3.5508954e-01,2.7970603e-03,0.0000000e+00,4.4294913e-02,2.0771764e-04,3.8301833e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3336,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
302,1699.00,0.000,-4.104,1.0004162791014e+02,2.7213,46.8805,0.2699,6.4973,1.3149,0.4498,8.7225,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7756087780262e+03,-1.1543263639085e+03,3.1502797156286e+02,3.6762924285018e+01,1.6695173108490e+02,3.8683800e-01,5.0334129e-03,1.1528760e-02,9.8159663e-04,2.0183459e-02,3.7367863e-02,3.3930389e-03,3.5505526e-01,2.7973079e-03,0.0000000e+00,4.4275683e-02,2.0733399e-04,3.8310374e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3318,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
303,1698.00,0.000,-4.110,1.0004161170031e+02,2.7215,46.8805,0.2699,6.4973,1.3148,0.4498,8.7226,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7752934657945e+03,-1.1544931084221e+03,3.1494323484893e+02,3.6759971644144e+01,1.6695164793247e+02,3.8689413e-01,5.0340684e-03,1.1517972e-02,9.8032616e-04,2.0201421e-02,3.7356803e-02,3.3930902e-03,3.5502094e-01,2.7975557e-03,0.0000000e+00,4.4256444e-02,2.0695064e-04,3.8318926e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3301,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
304,1697.00,0.000,-4.116,1.0004159557626e+02,2.7217,46.8805,0.2699,6.4973,1.3146,0.4498,8.7228,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7749782401068e+03,-1.1546598538659e+03,3.1485845556982e+02,3.6757019094542e+01,1.6695156522007e+02,3.8695033e-01,5.0347245e-03,1.1507184e-02,9.7905687e-04,2.0219419e-02,3.7345729e-02,3.3931416e-03,3.5498659e-01,2.7978039e-03,0.0000000e+00,4.4237193e-02,2.0656761e-04,3.8327488e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3283,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
305,1696.00,0.000,-4.122,1.0004157953815e+02,2.7219,46.8805,0.2699,6.4973,1.3145,0.4498,8.7229,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7746631010080e+03,-1.1548266002433e+03,3.1477363368188e+02,3.6754066636311e+01,1.6695148294848e+02,3.8700660e-01,5.0353813e-03,1.1496394e-02,9.7778878e-04,2.0237451e-02,3.7334640e-02,3.3931932e-03,3.5495221e-01,2.7980525e-03,0.0000000e+00,4.4217933e-02,2.0618490e-04,3.8336061e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3265,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
306,1695.00,0.000,-4.129,1.0004156358612e+02,2.7221,46.8805,0.2699,6.4973,1.3143,0.4498,8.7231,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7743480485432e+03,-1.1549933475575e+03,3.1468876914140e+02,3.6751114269550e+01,1.6695140111849e+02,3.8706294e-01,5.0360387e-03,1.1485604e-02,9.7652186e-04,2.0255519e-02,3.7323538e-02,3.3932448e-03,3.5491779e-01,2.7983013e-03,0.0000000e+00,4.4198662e-02,2.0580250e-04,3.8344644e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3248,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
307,1694.00,0.000,-4.135,1.0004154772034e+02,2.7224,46.8805,0.2699,6.4973,1.3141,0.4498,8.7232,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7740330827575e+03,-1.1551600958119e+03,3.1460386190459e+02,3.6748161994355e+01,1.6695131973089e+02,3.8711936e-01,5.0366967e-03,1.1474813e-02,9.7525614e-04,2.0273621e-02,3.7312422e-02,3.3932965e-03,3.5488333e-01,2.7985505e-03,0.0000000e+00,4.4179380e-02,2.0542041e-04,3.8353238e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3230,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
308,1693.00,0.000,-4.141,1.0004153194094e+02,2.7226,46.8805,0.2699,6.4973,1.3140,0.4498,8.7234,0.1999,29.9875,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7737182036961e+03,-1.1553268450096e+03,3.1451891192759e+02,3.6745209810828e+01,1.6695123878646e+02,3.8717585e-01,5.0373553e-03,1.1464021e-02,9.7399159e-04,2.0291760e-02,3.7301292e-02,3.3933482e-03,3.5484884e-01,2.7987999e-03,0.0000000e+00,4.4160088e-02,2.0503863e-04,3.8361842e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3212,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
309,1692.00,0.000,-4.148,1.0004151624809e+02,2.7228,46.8805,0.2699,6.4973,1.3138,0.4498,8.7235,0.1999,29.9876,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7734034114042e+03,-1.1554935951541e+03,3.1443391916651e+02,3.6742257719067e+01,1.6695115828599e+02,3.8723242e-01,5.0380146e-03,1.1453229e-02,9.7272824e-04,2.0309934e-02,3.7290148e-02,3.3934001e-03,3.5481432e-01,2.7990497e-03,0.0000000e+00,4.4140785e-02,2.0465717e-04,3.8370458e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3194,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
310,1691.00,0.000,-4.154,1.0004150064194e+02,2.7230,46.8805,0.2699,6.4973,1.3137,0.4498,8.7237,0.1999,29.9876,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7730887059271e+03,-1.1556603462487e+03,3.1434888357733e+02,3.6739305719173e+01,1.6695107823028e+02,3.8728905e-01,5.0386745e-03,1.1442436e-02,9.7146606e-04,2.0328143e-02,3.7278990e-02,3.3934521e-03,3.5477976e-01,2.7992999e-03,0.0000000e+00,4.4121472e-02,2.0427603e-04,3.8379083e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3177,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
311,1690.00,0.000,-4.160,1.0004148512265e+02,2.7232,46.8806,0.2699,6.4973,1.3135,0.4498,8.7238,0.1999,29.9876,0.1499,0.0000,4.9979,0.4298,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7727740873101e+03,-1.1558270982966e+03,3.1426380511603e+02,3.6736353811244e+01,1.6695099862013e+02,3.8734576e-01,5.0393351e-03,1.1431641e-02,9.7020507e-04,2.0346389e-02,3.7267818e-02,3.3935042e-03,3.5474516e-01,2.7995503e-03,0.0000000e+00,4.4102148e-02,2.0389520e-04,3.8387720e-03,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,-0.3159,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00
