Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
580,1421.00,0.000,-6.137,1.1403818747539e+02,2.3760,63.8383,0.5437,16.6611,0.7677,0.0000,3.2907,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9745226447252e+03,-1.4137870454541e+03,3.3098344259425e+02,4.7996861484397e+01,1.6180757794328e+02,5.1529266e-01,2.2164594e-02,1.0397056e-02,4.6675135e-03,0.0000000e+00,6.0988508e-02,6.7050653e-03,1.5575641e-02,0.0000000e+00,0.0000000e+00,5.1144771e-02,7.2416054e-04,3.7491876e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3602,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9745226447252e+03,-1.4137870454541e+03, 3.3098344259425e+02, 4.7996861484397e+01, 1.6180757794328e+02, 2.5588007746156e-03,-3.4170970372418e-04, 5.3311835305053e-05, 7.1194176693253e-06, 2.5588007746156e-03,-3.4170970372418e-04, 5.3311835305053e-05, 7.1194176693253e-06
581,1420.00,0.000,-6.146,1.1403819738805e+02,2.3761,63.8383,0.5437,16.6611,0.7678,0.0000,3.2907,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9741918857559e+03,-1.4139489910429e+03,3.3088792765731e+02,4.7994311912427e+01,1.6180762879280e+02,5.1522093e-01,2.2182277e-02,1.0383397e-02,4.6684672e-03,0.0000000e+00,6.1028282e-02,6.7103531e-03,1.5579902e-02,0.0000000e+00,0.0000000e+00,5.1155628e-02,7.2208653e-04,3.7474570e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3651,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9741918857559e+03,-1.4139489910429e+03, 3.3088792765731e+02, 4.7994311912427e+01, 1.6180762879280e+02, 2.5588027877975e-03,-3.4172836171392e-04, 5.3314709302770e-05, 7.1201846239083e-06, 2.5588027877975e-03,-3.4172836171392e-04, 5.3314709302770e-05, 7.1201846239083e-06
582,1419.00,0.000,-6.154,1.1403820739845e+02,2.3762,63.8383,0.5437,16.6611,0.7679,0.0000,3.2906,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9738612240477e+03,-1.4141109380945e+03,3.3079235644190e+02,4.7991762427406e+01,1.6180768014369e+02,5.1514913e-01,2.2199995e-02,1.0369739e-02,4.6694270e-03,0.0000000e+00,6.1068114e-02,6.7156514e-03,1.5584169e-02,0.0000000e+00,0.0000000e+00,5.1166502e-02,7.2001601e-04,3.7457252e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3700,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9738612240477e+03,-1.4141109380945e+03, 3.3079235644190e+02, 4.7991762427406e+01, 1.6180768014369e+02, 2.5588048208294e-03,-3.4174702145121e-04, 5.3317583922864e-05, 7.1209516834925e-06, 2.5588048208294e-03,-3.4174702145121e-04, 5.3317583922864e-05, 7.1209516834925e-06
583,1418.00,0.000,-6.163,1.1403821750684e+02,2.3763,63.8382,0.5437,16.6611,0.7680,0.0000,3.2905,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9735306596609e+03,-1.4142728866140e+03,3.3069672888089e+02,4.7989213029507e+01,1.6180773199723e+02,5.1507725e-01,2.2217748e-02,1.0356083e-02,4.6703929e-03,0.0000000e+00,6.1108003e-02,6.7209601e-03,1.5588443e-02,0.0000000e+00,0.0000000e+00,5.1177390e-02,7.1794896e-04,3.7439921e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3748,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9735306596609e+03,-1.4142728866140e+03, 3.3069672888089e+02, 4.7989213029507e+01, 1.6180773199723e+02, 2.5588068737617e-03,-3.4176568295067e-04, 5.3320459166278e-05, 7.1217188483698e-06, 2.5588068737617e-03,-3.4176568295067e-04, 5.3320459166278e-05, 7.1217188483698e-06
584,1417.00,0.000,-6.171,1.1403822771346e+02,2.3765,63.8382,0.5437,16.6611,0.7681,0.0000,3.2904,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9732001926559e+03,-1.4144348366063e+03,3.3060104490704e+02,4.7986663718902e+01,1.6180778435470e+02,5.1500530e-01,2.2235535e-02,1.0342429e-02,4.6713650e-03,0.0000000e+00,6.1147949e-02,6.7262794e-03,1.5592722e-02,0.0000000e+00,0.0000000e+00,5.1188295e-02,7.1588539e-04,3.7422579e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3797,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9732001926559e+03,-1.4144348366063e+03, 3.3060104490704e+02, 4.7986663718902e+01, 1.6180778435470e+02, 2.5588089466450e-03,-3.4178434622698e-04, 5.3323335033961e-05, 7.1224861188328e-06, 2.5588089466450e-03,-3.4178434622698e-04, 5.3323335033961e-05, 7.1224861188328e-06
585,1416.00,0.000,-6.180,1.1403823801856e+02,2.3766,63.8382,0.5437,16.6611,0.7682,0.0000,3.2903,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9728698230932e+03,-1.4145967880764e+03,3.3050530445298e+02,4.7984114495763e+01,1.6180783721738e+02,5.1493328e-01,2.2253357e-02,1.0328777e-02,4.6723432e-03,0.0000000e+00,6.1187953e-02,6.7316093e-03,1.5597008e-02,0.0000000e+00,0.0000000e+00,5.1199215e-02,7.1382530e-04,3.7405224e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3846,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9728698230932e+03,-1.4145967880764e+03, 3.3050530445298e+02, 4.7984114495763e+01, 1.6180783721738e+02, 2.5588110395302e-03,-3.4180301129484e-04, 5.3326211526862e-05, 7.1232534951754e-06, 2.5588110395302e-03,-3.4180301129484e-04, 5.3326211526862e-05, 7.1232534951754e-06
586,1415.00,0.000,-6.189,1.1403824842241e+02,2.3767,63.8382,0.5437,16.6611,0.7683,0.0000,3.2903,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9725395510332e+03,-1.4147587410294e+03,3.3040950745123e+02,4.7981565360264e+01,1.6180789058657e+02,5.1486119e-01,2.2271214e-02,1.0315127e-02,4.6733277e-03,0.0000000e+00,6.1228014e-02,6.7369497e-03,1.5601299e-02,0.0000000e+00,0.0000000e+00,5.1210151e-02,7.1176869e-04,3.7387856e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3895,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9725395510332e+03,-1.4147587410294e+03, 3.3040950745123e+02, 4.7981565360264e+01, 1.6180789058657e+02, 2.5588131524684e-03,-3.4182167816904e-04, 5.3329088645937e-05, 7.1240209776923e-06, 2.5588131524684e-03,-3.4182167816904e-04, 5.3329088645937e-05, 7.1240209776923e-06
587,1414.00,0.000,-6.197,1.1403825892525e+02,2.3768,63.8382,0.5437,16.6611,0.7683,0.0000,3.2902,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9722093765366e+03,-1.4149206954702e+03,3.3031365383418e+02,4.7979016312580e+01,1.6180794446354e+02,5.1478902e-01,2.2289106e-02,1.0301479e-02,4.6743183e-03,0.0000000e+00,6.1268133e-02,6.7423007e-03,1.5605597e-02,0.0000000e+00,0.0000000e+00,5.1221102e-02,7.0971556e-04,3.7370477e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3944,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9722093765366e+03,-1.4149206954702e+03, 3.3031365383418e+02, 4.7979016312580e+01, 1.6180794446354e+02, 2.5588152855106e-03,-3.4184034686439e-04, 5.3331966392142e-05, 7.1247885666793e-06, 2.5588152855106e-03,-3.4184034686439e-04, 5.3331966392142e-05, 7.1247885666793e-06
588,1413.00,0.000,-6.206,1.1403826952732e+02,2.3770,63.8382,0.5437,16.6611,0.7684,0.0000,3.2901,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9718792996640e+03,-1.4150826514040e+03,3.3021774353410e+02,4.7976467352885e+01,1.6180799884962e+02,5.1471678e-01,2.2307033e-02,1.0287832e-02,4.6753152e-03,0.0000000e+00,6.1308310e-02,6.7476624e-03,1.5609901e-02,0.0000000e+00,0.0000000e+00,5.1232069e-02,7.0766591e-04,3.7353085e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.3993,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9718792996640e+03,-1.4150826514040e+03, 3.3021774353410e+02, 4.7976467352885e+01, 1.6180799884962e+02, 2.5588174387082e-03,-3.4185901739578e-04, 5.3334844766438e-05, 7.1255562624333e-06, 2.5588174387082e-03,-3.4185901739578e-04, 5.3334844766438e-05, 7.1255562624333e-06
589,1412.00,0.000,-6.214,1.1403828022890e+02,2.3771,63.8382,0.5437,16.6611,0.7685,0.0000,3.2900,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9715493204763e+03,-1.4152446088357e+03,3.3012177648314e+02,4.7973918481356e+01,1.6180805374608e+02,5.1464446e-01,2.2324995e-02,1.0274188e-02,4.6763183e-03,0.0000000e+00,6.1348545e-02,6.7530347e-03,1.5614211e-02,0.0000000e+00,0.0000000e+00,5.1243052e-02,7.0561973e-04,3.7335680e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4042,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9715493204763e+03,-1.4152446088357e+03, 3.3012177648314e+02, 4.7973918481356e+01, 1.6180805374608e+02, 2.5588196121130e-03,-3.4187768977813e-04, 5.3337723769791e-05, 7.1263240652521e-06, 2.5588196121130e-03,-3.4187768977813e-04, 5.3337723769791e-05, 7.1263240652521e-06
590,1411.00,0.000,-6.223,1.1403829103023e+02,2.3772,63.8382,0.5437,16.6611,0.7686,0.0000,3.2899,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9712194390343e+03,-1.4154065677706e+03,3.3002575261333e+02,4.7971369698167e+01,1.6180810915426e+02,5.1457207e-01,2.2342993e-02,1.0260546e-02,4.6773277e-03,0.0000000e+00,6.1388838e-02,6.7584178e-03,1.5618527e-02,0.0000000e+00,0.0000000e+00,5.1254051e-02,7.0357703e-04,3.7318264e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4091,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9712194390343e+03,-1.4154065677706e+03, 3.3002575261333e+02, 4.7971369698167e+01, 1.6180810915426e+02, 2.5588218057766e-03,-3.4189636402641e-04, 5.3340603403166e-05, 7.1270919754345e-06, 2.5588218057766e-03,-3.4189636402641e-04, 5.3340603403166e-05, 7.1270919754345e-06
591,1410.00,0.000,-6.232,1.1403830193157e+02,2.3773,63.8382,0.5437,16.6611,0.7687,0.0000,3.2898,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9708896553990e+03,-1.4155685282136e+03,3.2992967185656e+02,4.7968821003496e+01,1.6180816507544e+02,5.1449961e-01,2.2361025e-02,1.0246905e-02,4.6783434e-03,0.0000000e+00,6.1429189e-02,6.7638115e-03,1.5622850e-02,0.0000000e+00,0.0000000e+00,5.1265066e-02,7.0153781e-04,3.7300835e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4140,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9708896553990e+03,-1.4155685282136e+03, 3.2992967185656e+02, 4.7968821003496e+01, 1.6180816507544e+02, 2.5588240197510e-03,-3.4191504015566e-04, 5.3343483667537e-05, 7.1278599932805e-06, 2.5588240197510e-03,-3.4191504015566e-04, 5.3343483667537e-05, 7.1278599932805e-06
592,1409.00,0.000,-6.240,1.1403831293317e+02,2.3775,63.8382,0.5437,16.6611,0.7688,0.0000,3.2897,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9705599696313e+03,-1.4157304901700e+03,3.2983353414461e+02,4.7966272397522e+01,1.6180822151097e+02,5.1442707e-01,2.2379093e-02,1.0233267e-02,4.6793654e-03,0.0000000e+00,6.1469598e-02,6.7692161e-03,1.5627178e-02,0.0000000e+00,0.0000000e+00,5.1276096e-02,6.9950207e-04,3.7283393e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4190,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9705599696313e+03,-1.4157304901700e+03, 3.2983353414461e+02, 4.7966272397522e+01, 1.6180822151097e+02, 2.5588262540884e-03,-3.4193371818095e-04, 5.3346364563876e-05, 7.1286281190911e-06, 2.5588262540884e-03,-3.4193371818095e-04, 5.3346364563876e-05, 7.1286281190911e-06
593,1408.00,0.000,-6.249,1.1403832403529e+02,2.3776,63.8382,0.5437,16.6611,0.7689,0.0000,3.2897,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9702303817925e+03,-1.4158924536448e+03,3.2973733940915e+02,4.7963723880421e+01,1.6180827846214e+02,5.1435446e-01,2.2397197e-02,1.0219630e-02,4.6803937e-03,0.0000000e+00,6.1510066e-02,6.7746314e-03,1.5631513e-02,0.0000000e+00,0.0000000e+00,5.1287143e-02,6.9746980e-04,3.7265939e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4239,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9702303817925e+03,-1.4158924536448e+03, 3.2973733940915e+02, 4.7963723880421e+01, 1.6180827846214e+02, 2.5588285088411e-03,-3.4195239811743e-04, 5.3349246093163e-05, 7.1293963531681e-06, 2.5588285088411e-03,-3.4195239811743e-04, 5.3349246093163e-05, 7.1293963531681e-06
594,1407.00,0.000,-6.258,1.1403833523819e+02,2.3777,63.8382,0.5437,16.6611,0.7690,0.0000,3.2896,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9699008919436e+03,-1.4160544186432e+03,3.2964108758170e+02,4.7961175452373e+01,1.6180833593030e+02,5.1428177e-01,2.2415336e-02,1.0205996e-02,4.6814284e-03,0.0000000e+00,6.1550592e-02,6.7800575e-03,1.5635854e-02,0.0000000e+00,0.0000000e+00,5.1298205e-02,6.9544101e-04,3.7248473e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4288,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9699008919436e+03,-1.4160544186432e+03, 3.2964108758170e+02, 4.7961175452373e+01, 1.6180833593030e+02, 2.5588307840617e-03,-3.4197107998028e-04, 5.3352128256378e-05, 7.1301646958146e-06, 2.5588307840617e-03,-3.4197107998028e-04, 5.3352128256378e-05, 7.1301646958146e-06
595,1406.00,0.000,-6.266,1.1403834654214e+02,2.3778,63.8382,0.5437,16.6611,0.7691,0.0000,3.2895,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9695715001461e+03,-1.4162163851705e+03,3.2954477859368e+02,4.7958627113558e+01,1.6180839391678e+02,5.1420901e-01,2.2433511e-02,1.0192364e-02,4.6824694e-03,0.0000000e+00,6.1591177e-02,6.7854945e-03,1.5640201e-02,0.0000000e+00,0.0000000e+00,5.1309283e-02,6.9341569e-04,3.7230995e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4338,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9695715001461e+03,-1.4162163851705e+03, 3.2954477859368e+02, 4.7958627113558e+01, 1.6180839391678e+02, 2.5588330798029e-03,-3.4198976378474e-04, 5.3355011054507e-05, 7.1309331473348e-06, 2.5588330798029e-03,-3.4198976378474e-04, 5.3355011054507e-05, 7.1309331473348e-06
596,1405.00,0.000,-6.275,1.1403835794739e+02,2.3780,63.8382,0.5437,16.6611,0.7692,0.0000,3.2894,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9692422064611e+03,-1.4163783532317e+03,3.2944841237636e+02,4.7956078864156e+01,1.6180845242291e+02,5.1413618e-01,2.2451722e-02,1.0178733e-02,4.6835167e-03,0.0000000e+00,6.1631821e-02,6.7909424e-03,1.5644554e-02,0.0000000e+00,0.0000000e+00,5.1320378e-02,6.9139385e-04,3.7213504e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4387,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9692422064611e+03,-1.4163783532317e+03, 3.2944841237636e+02, 4.7956078864156e+01, 1.6180845242291e+02, 2.5588353961177e-03,-3.4200844954611e-04, 5.3357894488539e-05, 7.1317017080338e-06, 2.5588353961177e-03,-3.4200844954611e-04, 5.3357894488539e-05, 7.1317017080338e-06
597,1404.00,0.000,-6.284,1.1403836945420e+02,2.3781,63.8382,0.5437,16.6611,0.7693,0.0000,3.2893,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9689130109503e+03,-1.4165403228322e+03,3.2935198886091e+02,4.7953530704349e+01,1.6180851145004e+02,5.1406327e-01,2.2469969e-02,1.0165105e-02,4.6845705e-03,0.0000000e+00,6.1672523e-02,6.7964012e-03,1.5648914e-02,0.0000000e+00,0.0000000e+00,5.1331488e-02,6.8937548e-04,3.7196000e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4437,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9689130109503e+03,-1.4165403228322e+03, 3.2935198886091e+02, 4.7953530704349e+01, 1.6180851145004e+02, 2.5588377330592e-03,-3.4202713727972e-04, 5.3360778559464e-05, 7.1324703782178e-06, 2.5588377330592e-03,-3.4202713727972e-04, 5.3360778559464e-05, 7.1324703782178e-06
598,1403.00,0.000,-6.292,1.1403838106284e+02,2.3782,63.8382,0.5437,16.6611,0.7694,0.0000,3.2892,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9685839136751e+03,-1.4167022939772e+03,3.2925550797837e+02,4.7950982634317e+01,1.6180857099951e+02,5.1399029e-01,2.2488252e-02,1.0151479e-02,4.6856307e-03,0.0000000e+00,6.1713284e-02,6.8018709e-03,1.5653279e-02,0.0000000e+00,0.0000000e+00,5.1342615e-02,6.8736059e-04,3.7178484e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4486,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9685839136751e+03,-1.4167022939772e+03, 3.2925550797837e+02, 4.7950982634317e+01, 1.6180857099951e+02, 2.5588400906808e-03,-3.4204582700099e-04, 5.3363663268280e-05, 7.1332391581940e-06, 2.5588400906808e-03,-3.4204582700099e-04, 5.3363663268280e-05, 7.1332391581940e-06
599,1402.00,0.000,-6.301,1.1403839277356e+02,2.3784,63.8381,0.5437,16.6611,0.7695,0.0000,3.2891,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9682549146972e+03,-1.4168642666719e+03,3.2915896965963e+02,4.7948434654243e+01,1.6180863107267e+02,5.1391723e-01,2.2506571e-02,1.0137854e-02,4.6866973e-03,0.0000000e+00,6.1754105e-02,6.8073516e-03,1.5657651e-02,0.0000000e+00,0.0000000e+00,5.1353757e-02,6.8534918e-04,3.7160956e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4536,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9682549146972e+03,-1.4168642666719e+03, 3.2915896965963e+02, 4.7948434654243e+01, 1.6180863107267e+02, 2.5588424690360e-03,-3.4206451872536e-04, 5.3366548615985e-05, 7.1340080482709e-06, 2.5588424690360e-03,-3.4206451872536e-04, 5.3366548615985e-05, 7.1340080482709e-06
600,1401.00,0.000,-6.310,1.1403840458664e+02,2.3785,63.8381,0.5437,16.6611,0.7696,0.0000,3.2890,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9679260140782e+03,-1.4170262409216e+03,3.2906237383549e+02,4.7945886764311e+01,1.6180869167089e+02,5.1384410e-01,2.2524926e-02,1.0124232e-02,4.6877704e-03,0.0000000e+00,6.1794985e-02,6.8128433e-03,1.5662030e-02,0.0000000e+00,0.0000000e+00,5.1364916e-02,6.8334124e-04,3.7143416e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4586,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9679260140782e+03,-1.4170262409216e+03, 3.2906237383549e+02, 4.7945886764311e+01, 1.6180869167089e+02, 2.5588448681786e-03,-3.4208321246835e-04, 5.3369434603581e-05, 7.1347770487578e-06, 2.5588448681786e-03,-3.4208321246835e-04, 5.3369434603581e-05, 7.1347770487578e-06
601,1400.00,0.000,-6.318,1.1403841650235e+02,2.3786,63.8381,0.5437,16.6611,0.7697,0.0000,3.2889,0.1491,0.9383,0.0000,0.0000,2.3852,6.8310,4.5949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.9675972118801e+03,-1.4171882167315e+03,3.2896572043661e+02,4.7943338964705e+01,1.6180875279552e+02,5.1377089e-01,2.2543318e-02,1.0110612e-02,4.6888499e-03,0.0000000e+00,6.1835924e-02,6.8183461e-03,1.5666414e-02,0.0000000e+00,0.0000000e+00,5.1376091e-02,6.8133677e-04,3.7125862e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,3.4636,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.9675972118801e+03,-1.4171882167315e+03, 3.2896572043661e+02, 4.7943338964705e+01, 1.6180875279552e+02, 2.5588472881625e-03,-3.4210190824551e-04, 5.3372321232076e-05, 7.1355461599653e-06, 2.5588472881625e-03,-3.4210190824551e-04, 5.3372321232076e-05, 7.1355461599653e-06
