Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
1208,793.00,0.000,-14.635,97.5552,2.5219,67.0795,0.0000,19.3524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3139,7.8829,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.919,-1356.712,209.358,38.682,117.566,0.680129,0.014966,0.304905
1209,792.00,0.000,-14.657,97.5553,2.5220,67.0795,0.0000,19.3524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3139,7.8829,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.711,-1356.830,209.248,38.681,117.570,0.680131,0.014964,0.304905
1210,791.00,0.000,-14.679,97.5553,2.5221,67.0795,0.0000,19.3524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,7.8829,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.502,-1356.949,209.138,38.680,117.574,0.680132,0.014963,0.304905
1211,790.00,0.000,-14.700,97.5554,2.5222,67.0796,0.0000,19.3524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,7.8829,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.294,-1357.067,209.027,38.679,117.578,0.680134,0.014961,0.304905
1212,789.00,0.000,-14.722,97.5554,2.5223,67.0796,0.0000,19.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3138,7.8830,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1579.086,-1357.185,208.917,38.678,117.583,0.680136,0.014960,0.304905
1213,788.00,0.000,-14.744,97.5555,2.5223,67.0797,0.0000,19.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3137,7.8830,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.878,-1357.303,208.806,38.677,117.589,0.680137,0.014958,0.304904
1214,787.00,0.000,-14.765,97.5555,2.5224,67.0797,0.0000,19.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3137,7.8830,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.670,-1357.422,208.695,38.676,117.594,0.680139,0.014957,0.304904
1215,786.00,0.000,-14.787,97.5556,2.5225,67.0797,0.0000,19.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3137,7.8830,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.462,-1357.540,208.584,38.674,117.600,0.680140,0.014956,0.304904
1216,785.00,0.000,-14.809,97.5556,2.5226,67.0798,0.0000,19.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3136,7.8830,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.254,-1357.658,208.473,38.673,117.607,0.680142,0.014954,0.304904
1217,784.00,0.000,-14.831,97.5556,2.5226,67.0798,0.0000,19.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3136,7.8831,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1578.047,-1357.776,208.362,38.672,117.614,0.680144,0.014953,0.304904
1218,783.00,0.000,-14.853,97.5557,2.5227,67.0799,0.0000,19.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3136,7.8831,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.839,-1357.895,208.251,38.671,117.621,0.680145,0.014951,0.304903
1219,782.00,0.000,-14.874,97.5557,2.5228,67.0799,0.0000,19.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3136,7.8831,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.632,-1358.013,208.140,38.670,117.629,0.680147,0.014950,0.304903
1220,781.00,0.000,-14.896,97.5558,2.5229,67.0799,0.0000,19.3521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3135,7.8831,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.425,-1358.131,208.028,38.669,117.637,0.680148,0.014949,0.304903
1221,780.00,0.000,-14.918,97.5558,2.5229,67.0800,0.0000,19.3521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3135,7.8831,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.217,-1358.250,207.917,38.668,117.646,0.680150,0.014947,0.304903
1222,779.00,0.000,-14.941,97.5559,2.5230,67.0800,0.0000,19.3521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3135,7.8831,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1577.010,-1358.368,207.805,38.666,117.655,0.680151,0.014946,0.304903
1223,778.00,0.000,-14.963,97.5559,2.5231,67.0800,0.0000,19.3521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3134,7.8832,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1576.803,-1358.486,207.693,38.665,117.665,0.680153,0.014944,0.304903
1224,777.00,0.000,-14.985,97.5560,2.5232,67.0801,0.0000,19.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3134,7.8832,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1576.597,-1358.605,207.582,38.664,117.675,0.680155,0.014943,0.304902
1225,776.00,0.000,-15.007,97.5560,2.5232,67.0801,0.0000,19.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3134,7.8832,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1576.390,-1358.723,207.470,38.663,117.686,0.680156,0.014942,0.304902
1226,775.00,0.000,-15.029,97.5561,2.5233,67.0802,0.0000,19.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3134,7.8832,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1576.183,-1358.841,207.357,38.662,117.697,0.680158,0.014940,0.304902
1227,774.00,0.000,-15.051,97.5561,2.5234,67.0802,0.0000,19.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3133,7.8832,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.977,-1358.960,207.245,38.661,117.709,0.680159,0.014939,0.304902
1228,773.00,0.000,-15.074,97.5562,2.5235,67.0802,0.0000,19.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3133,7.8833,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.770,-1359.078,207.133,38.660,117.722,0.680161,0.014938,0.304902
1229,772.00,0.000,-15.096,97.5563,2.5235,67.0803,0.0000,19.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3133,7.8833,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.564,-1359.197,207.020,38.658,117.735,0.680162,0.014936,0.304901
1230,771.00,0.000,-15.119,97.5563,2.5236,67.0803,0.0000,19.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3132,7.8833,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.358,-1359.315,206.908,38.657,117.748,0.680164,0.014935,0.304901
1231,770.00,0.000,-15.141,97.5564,2.5237,67.0803,0.0000,19.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3132,7.8833,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1575.152,-1359.434,206.795,38.656,117.763,0.680165,0.014933,0.304901
1232,769.00,0.000,-15.163,97.5564,2.5238,67.0804,0.0000,19.3519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3132,7.8833,5.3713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1574.946,-1359.552,206.682,38.655,117.778,0.680167,0.014932,0.304901
1233,768.00,0.000,-15.186,97.5565,2.5238,67.0804,0.0000,19.3518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3132,7.8834,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1574.740,-1359.670,206.569,38.654,117.793,0.680169,0.014931,0.304901
1234,767.00,0.000,-15.209,97.5565,2.5239,67.0804,0.0000,19.3518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3131,7.8834,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1574.534,-1359.789,206.456,38.653,117.810,0.680170,0.014929,0.304901
1235,766.00,0.000,-15.231,97.5566,2.5240,67.0805,0.0000,19.3518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3131,7.8834,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1574.329,-1359.908,206.343,38.652,117.827,0.680172,0.014928,0.304900
1236,765.00,0.000,-15.254,97.5566,2.5241,67.0805,0.0000,19.3518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3131,7.8834,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1574.123,-1360.026,206.230,38.650,117.845,0.680173,0.014927,0.304900
1237,764.00,0.000,-15.277,97.5567,2.5242,67.0806,0.0000,19.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,7.8834,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.918,-1360.145,206.116,38.649,117.863,0.680175,0.014925,0.304900
1238,763.00,0.000,-15.299,97.5567,2.5242,67.0806,0.0000,19.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,7.8834,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.713,-1360.263,206.003,38.648,117.882,0.680176,0.014924,0.304900
1239,762.00,0.000,-15.322,97.5568,2.5243,67.0806,0.0000,19.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,7.8835,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.508,-1360.382,205.889,38.647,117.903,0.680178,0.014923,0.304900
1240,761.00,0.000,-15.345,97.5568,2.5244,67.0807,0.0000,19.3517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3130,7.8835,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.303,-1360.500,205.775,38.646,117.924,0.680179,0.014921,0.304899
1241,760.00,0.000,-15.368,97.5569,2.5245,67.0807,0.0000,19.3516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,7.8835,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1573.098,-1360.619,205.661,38.645,117.946,0.680181,0.014920,0.304899
1242,759.00,0.000,-15.391,97.5569,2.5245,67.0807,0.0000,19.3516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,7.8835,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1572.893,-1360.738,205.547,38.643,117.968,0.680182,0.014919,0.304899
1243,758.00,0.000,-15.414,97.5570,2.5246,67.0808,0.0000,19.3516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,7.8835,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1572.688,-1360.856,205.433,38.642,117.992,0.680184,0.014918,0.304899
1244,757.00,0.000,-15.437,97.5570,2.5247,67.0808,0.0000,19.3516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3129,7.8836,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1572.484,-1360.975,205.318,38.641,118.017,0.680185,0.014916,0.304899
1245,756.00,0.000,-15.460,97.5571,2.5248,67.0808,0.0000,19.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3128,7.8836,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1572.279,-1361.094,205.204,38.640,118.042,0.680187,0.014915,0.304898
1246,755.00,0.000,-15.483,97.5571,2.5248,67.0809,0.0000,19.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3128,7.8836,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1572.075,-1361.213,205.089,38.639,118.069,0.680188,0.014914,0.304898
1247,754.00,0.000,-15.506,97.5572,2.5249,67.0809,0.0000,19.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3128,7.8836,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1571.871,-1361.332,204.974,38.638,118.097,0.680190,0.014912,0.304898
1248,753.00,0.000,-15.529,97.5572,2.5250,67.0809,0.0000,19.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3127,7.8836,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1571.667,-1361.450,204.859,38.636,118.126,0.680191,0.014911,0.304898
1249,752.00,0.000,-15.552,97.5573,2.5251,67.0810,0.0000,19.3515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3127,7.8836,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1571.463,-1361.569,204.744,38.635,118.156,0.680193,0.014910,0.304898
1250,751.00,0.000,-15.576,97.5573,2.5252,67.0810,0.0000,19.3514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3127,7.8837,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1571.259,-1361.688,204.629,38.634,118.187,0.680194,0.014908,0.304897
1251,750.00,0.000,-15.599,97.5574,2.5252,67.0810,0.0000,19.3514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3127,7.8837,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1571.055,-1361.807,204.514,38.633,118.219,0.680196,0.014907,0.304897
1252,749.00,0.000,-15.622,97.5575,2.5253,67.0811,0.0000,19.3514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3126,7.8837,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.852,-1361.926,204.398,38.632,118.252,0.680197,0.014906,0.304897
1253,748.00,0.000,-15.646,97.5575,2.5254,67.0811,0.0000,19.3514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3126,7.8837,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.648,-1362.045,204.283,38.631,118.287,0.680199,0.014905,0.304897
1254,747.00,0.000,-15.669,97.5576,2.5255,67.0812,0.0000,19.3513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3126,7.8837,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.445,-1362.164,204.167,38.629,118.324,0.680200,0.014903,0.304897
1255,746.00,0.000,-15.693,97.5576,2.5255,67.0812,0.0000,19.3513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3126,7.8838,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.242,-1362.283,204.051,38.628,118.361,0.680202,0.014902,0.304896
1256,745.00,0.000,-15.716,97.5577,2.5256,67.0812,0.0000,19.3513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3125,7.8838,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1570.039,-1362.402,203.935,38.627,118.400,0.680203,0.014901,0.304896
1257,744.00,0.000,-15.740,97.5577,2.5257,67.0813,0.0000,19.3513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3125,7.8838,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1569.836,-1362.522,203.819,38.626,118.441,0.680204,0.014900,0.304896
1258,743.00,0.000,-15.764,97.5578,2.5258,67.0813,0.0000,19.3513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3125,7.8838,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1569.633,-1362.641,203.702,38.625,118.482,0.680206,0.014898,0.304896
1259,742.00,0.000,-15.787,97.5578,2.5259,67.0813,0.0000,19.3512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3125,7.8838,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1569.430,-1362.760,203.586,38.624,118.526,0.680207,0.014897,0.304896
1260,741.00,0.000,-15.811,97.5579,2.5259,67.0814,0.0000,19.3512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3124,7.8838,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1569.228,-1362.879,203.469,38.622,118.571,0.680209,0.014896,0.304895
1261,740.00,0.000,-15.835,97.5580,2.5260,67.0814,0.0000,19.3512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3124,7.8839,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1569.025,-1362.999,203.352,38.621,118.618,0.680210,0.014895,0.304895
1262,739.00,0.000,-15.859,97.5580,2.5261,67.0814,0.0000,19.3512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3124,7.8839,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1568.823,-1363.118,203.235,38.620,118.667,0.680212,0.014893,0.304895
1263,738.00,0.000,-15.882,97.5581,2.5262,67.0815,0.0000,19.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3123,7.8839,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1568.620,-1363.238,203.118,38.619,118.717,0.680213,0.014892,0.304895
1264,737.00,0.000,-15.906,97.5581,2.5263,67.0815,0.0000,19.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3123,7.8839,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1568.418,-1363.357,203.001,38.618,118.770,0.680215,0.014891,0.304895
1265,736.00,0.000,-15.930,97.5582,2.5263,67.0815,0.0000,19.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3123,7.8839,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1568.216,-1363.477,202.883,38.617,118.824,0.680216,0.014890,0.304894
1266,735.00,0.000,-15.954,97.5582,2.5264,67.0816,0.0000,19.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3123,7.8839,5.3712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1568.014,-1363.597,202.765,38.615,118.880,0.680218,0.014888,0.304894
1267,734.00,0.000,-15.978,97.5583,2.5265,67.0816,0.0000,19.3511,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3122,7.8840,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1567.813,-1363.716,202.647,38.614,118.938,0.680219,0.014887,0.304894
1268,733.00,0.000,-16.003,97.5584,2.5266,67.0816,0.0000,19.3510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3122,7.8840,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1567.611,-1363.836,202.529,38.613,118.999,0.680220,0.014886,0.304894
1269,732.00,0.000,-16.027,97.5584,2.5267,67.0817,0.0000,19.3510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3122,7.8840,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1567.409,-1363.956,202.411,38.612,119.062,0.680222,0.014885,0.304894
1270,731.00,0.000,-16.051,97.5585,2.5267,67.0817,0.0000,19.3510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3122,7.8840,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1567.208,-1364.076,202.293,38.611,119.127,0.680223,0.014883,0.304893
1271,730.00,0.000,-16.075,97.5585,2.5268,67.0817,0.0000,19.3510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3121,7.8840,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1567.007,-1364.196,202.174,38.609,119.194,0.680225,0.014882,0.304893
1272,729.00,0.000,-16.100,97.5586,2.5269,67.0818,0.0000,19.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3121,7.8840,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.806,-1364.316,202.055,38.608,119.264,0.680226,0.014881,0.304893
1273,728.00,0.000,-16.124,97.5587,2.5270,67.0818,0.0000,19.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3121,7.8841,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.605,-1364.436,201.936,38.607,119.336,0.680228,0.014880,0.304893
1274,727.00,0.000,-16.148,97.5587,2.5271,67.0818,0.0000,19.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3121,7.8841,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.404,-1364.556,201.817,38.606,119.411,0.680229,0.014878,0.304892
1275,726.00,0.000,-16.173,97.5588,2.5271,67.0819,0.0000,19.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,7.8841,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.203,-1364.677,201.698,38.605,119.489,0.680230,0.014877,0.304892
1276,725.00,0.000,-16.197,97.5589,2.5272,67.0819,0.0000,19.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,7.8841,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1566.002,-1364.797,201.578,38.603,119.570,0.680232,0.014876,0.304892
1277,724.00,0.000,-16.222,97.5589,2.5273,67.0819,0.0000,19.3508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,7.8841,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1565.802,-1364.917,201.459,38.602,119.653,0.680233,0.014875,0.304892
1278,723.00,0.000,-16.246,97.5590,2.5274,67.0820,0.0000,19.3508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,7.8842,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1565.601,-1365.038,201.339,38.601,119.740,0.680235,0.014874,0.304892
1279,722.00,0.000,-16.271,97.5590,2.5275,67.0820,0.0000,19.3508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3119,7.8842,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1565.401,-1365.159,201.218,38.600,119.830,0.680236,0.014872,0.304891
1280,721.00,0.000,-16.296,97.5591,2.5275,67.0820,0.0000,19.3508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3119,7.8842,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1565.201,-1365.279,201.098,38.598,119.922,0.680238,0.014871,0.304891
1281,720.00,0.000,-16.321,97.5592,2.5276,67.0821,0.0000,19.3508,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3119,7.8842,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1565.001,-1365.400,200.977,38.597,120.019,0.680239,0.014870,0.304891
1282,719.00,0.000,-16.345,97.5592,2.5277,67.0821,0.0000,19.3507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3119,7.8842,5.3711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1564.801,-1365.521,200.857,38.596,120.118,0.680241,0.014869,0.304891
1283,718.00,0.000,-16.370,92.8499,2.5279,67.0854,0.0000,19.3535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3134,7.8988,5.3489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1489.172,-1299.809,191.054,36.730,114.431,0.681451,0.014941,0.303608
1283,718.00,0.000,-16.370,4.7096,2.5257,67.0308,0.0000,19.2869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2711,7.6025,5.8086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.432,-65.836,9.681,1.865,5.790,0.656862,0.012946,0.330192
1284,717.00,0.000,-16.395,93.3982,2.5280,67.0850,0.0000,19.3530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3131,7.8967,5.3522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1497.760,-1307.587,192.065,36.946,115.207,0.681277,0.014926,0.303797
1284,717.00,0.000,-16.395,4.1613,2.5258,67.0325,0.0000,19.2887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2722,7.6110,5.7957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.644,-58.179,8.549,1.648,5.121,0.657562,0.012997,0.329441
1285,716.00,0.000,-16.420,94.0994,2.5280,67.0846,0.0000,19.3525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3127,7.8945,5.3557,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1508.795,-1317.505,193.388,37.223,116.177,0.681091,0.014910,0.303999
1285,716.00,0.000,-16.420,3.4602,2.5259,67.0332,0.0000,19.2894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2727,7.6144,5.7903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-55.409,-48.381,7.105,1.370,4.262,0.657848,0.013019,0.329133
1286,715.00,0.000,-16.445,94.8341,2.5281,67.0842,0.0000,19.3520,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3124,7.8922,5.3592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1520.364,-1327.894,194.778,37.512,117.192,0.680905,0.014894,0.304201
1286,715.00,0.000,-16.445,2.7255,2.5260,67.0338,0.0000,19.2901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2731,7.6175,5.7856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.639,-38.113,5.593,1.079,3.360,0.658104,0.013038,0.328858
1287,714.00,0.000,-16.470,95.6031,2.5282,67.0838,0.0000,19.3514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3120,7.8900,5.3627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1532.481,-1338.766,196.237,37.815,118.256,0.680718,0.014877,0.304405
1287,714.00,0.000,-16.470,1.9565,2.5261,67.0344,0.0000,19.2907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2735,7.6206,5.7809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.323,-27.362,4.012,0.775,2.414,0.658359,0.013057,0.328584
1288,713.00,0.000,-16.495,96.4095,2.5282,67.0834,0.0000,19.3509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3117,7.8877,5.3662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1545.193,-1350.163,197.770,38.133,119.372,0.680529,0.014861,0.304610
