Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
990,1011.00,0.000,-10.744,0.2279,3.3053,51.2630,0.4432,2.1687,2.0189,0.0000,10.8070,0.0000,13.5908,0.0000,0.0000,19.2871,0.4212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.464,-2.826,0.496,0.069,0.262,0.363137,0.192827,0.339603,0.016660,0.008388,0.048699,0.030687
991,1010.00,0.000,-10.758,0.4918,3.3058,51.2680,0.4420,2.1506,2.0167,0.0000,10.8385,0.0000,13.5647,0.0000,0.0000,19.2968,0.4228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.472,-6.098,1.071,0.149,0.565,0.363127,0.192180,0.340652,0.016197,0.008785,0.048248,0.030810
992,1009.00,0.000,-10.773,0.7434,3.3062,51.2723,0.4409,2.1329,2.0148,0.0000,10.8697,0.0000,13.5375,0.0000,0.0000,19.3075,0.4245,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-11.290,-9.215,1.618,0.225,0.854,0.363153,0.191488,0.341690,0.015745,0.009179,0.047810,0.030935
993,1008.00,0.000,-10.788,0.9834,3.3067,51.2759,0.4399,2.1158,2.0132,0.0000,10.9004,0.0000,13.5095,0.0000,0.0000,19.3192,0.4261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-14.928,-12.188,2.139,0.297,1.129,0.363214,0.190752,0.342716,0.015302,0.009569,0.047385,0.031062
994,1007.00,0.000,-10.803,1.2126,3.3072,51.2789,0.4390,2.0992,2.0119,0.0000,10.9307,0.0000,13.4806,0.0000,0.0000,19.3319,0.4278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-18.399,-15.025,2.636,0.367,1.392,0.363308,0.189974,0.343730,0.014869,0.009957,0.046973,0.031190
995,1006.00,0.000,-10.818,1.4316,3.3077,51.2812,0.4382,2.0832,2.0110,0.0000,10.9606,0.0000,13.4508,0.0000,0.0000,19.3454,0.4295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-21.714,-17.735,3.110,0.433,1.643,0.363432,0.189156,0.344734,0.014444,0.010341,0.046572,0.031320
996,1005.00,0.000,-10.833,1.6412,3.3082,51.2830,0.4375,2.0676,2.0104,0.0000,10.9902,0.0000,13.4203,0.0000,0.0000,19.3598,0.4312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-24.883,-20.327,3.564,0.496,1.883,0.363586,0.188302,0.345728,0.014029,0.010723,0.046183,0.031451
997,1004.00,0.000,-10.848,1.8419,3.3086,51.2842,0.4369,2.0524,2.0100,0.0000,11.0194,0.0000,13.3890,0.0000,0.0000,19.3750,0.4330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-27.914,-22.809,3.998,0.557,2.113,0.363766,0.187412,0.346712,0.013622,0.011102,0.045804,0.031583
998,1003.00,0.000,-10.863,2.0343,3.3091,51.2849,0.4365,2.0378,2.0099,0.0000,11.0483,0.0000,13.3571,0.0000,0.0000,19.3909,0.4347,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-30.817,-25.186,4.413,0.615,2.333,0.363970,0.186491,0.347687,0.013223,0.011479,0.045436,0.031716
999,1002.00,0.000,-10.878,2.2189,3.3096,51.2851,0.4361,2.0235,2.0101,0.0000,11.0769,0.0000,13.3245,0.0000,0.0000,19.4074,0.4365,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-33.600,-27.466,4.811,0.670,2.543,0.364195,0.185539,0.348654,0.012832,0.011853,0.045077,0.031850
1000,1001.00,0.000,-10.893,2.3962,3.3101,51.2847,0.4358,2.0097,2.0105,0.0000,11.1052,0.0000,13.2912,0.0000,0.0000,19.4246,0.4382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-36.271,-29.655,5.192,0.724,2.746,0.364439,0.184560,0.349613,0.012448,0.012226,0.044728,0.031986
1001,1000.00,0.000,-10.908,2.5667,3.3106,51.2839,0.4356,1.9962,2.0112,0.0000,11.1334,0.0000,13.2574,0.0000,0.0000,19.4423,0.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-38.835,-31.758,5.558,0.775,2.940,0.364699,0.183555,0.350567,0.012072,0.012596,0.044387,0.032123
1002,999.00,0.000,-10.923,2.7308,3.3112,51.2826,0.4355,1.9831,2.0121,0.0000,11.1613,0.0000,13.2231,0.0000,0.0000,19.4605,0.4418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-41.300,-33.781,5.910,0.825,3.127,0.364973,0.182528,0.351515,0.011703,0.012965,0.044055,0.032260
1003,998.00,0.000,-10.938,2.8888,3.3117,51.2809,0.4355,1.9704,2.0132,0.0000,11.1890,0.0000,13.1883,0.0000,0.0000,19.4792,0.4436,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.672,-35.728,6.249,0.872,3.307,0.365258,0.181481,0.352459,0.011341,0.013331,0.043731,0.032399
1004,997.00,0.000,-10.953,3.0410,3.3122,51.2787,0.4356,1.9580,2.0144,0.0000,11.2166,0.0000,13.1530,0.0000,0.0000,19.4982,0.4455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-45.955,-37.604,6.575,0.918,3.480,0.365551,0.180415,0.353399,0.010986,0.013696,0.043414,0.032539
1005,996.00,0.000,-10.969,3.1880,3.3127,51.2762,0.4358,1.9459,2.0159,0.0000,11.2441,0.0000,13.1173,0.0000,0.0000,19.5176,0.4473,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-48.155,-39.412,6.889,0.962,3.647,0.365850,0.179334,0.354337,0.010637,0.014060,0.043104,0.032679
1006,995.00,0.000,-10.984,3.3298,3.3132,51.2733,0.4360,1.9342,2.0176,0.0000,11.2715,0.0000,13.0812,0.0000,0.0000,19.5372,0.4491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.277,-41.157,7.191,1.005,3.809,0.366153,0.178238,0.355272,0.010295,0.014421,0.042801,0.032820
1007,994.00,0.000,-10.999,3.4669,3.3138,51.2700,0.4363,1.9227,2.0194,0.0000,11.2988,0.0000,13.0447,0.0000,0.0000,19.5571,0.4510,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-52.325,-42.843,7.483,1.046,3.964,0.366458,0.177130,0.356207,0.009958,0.014781,0.042504,0.032962
1008,993.00,0.000,-11.014,3.5995,3.3143,51.2664,0.4367,1.9115,2.0214,0.0000,11.3261,0.0000,13.0079,0.0000,0.0000,19.5772,0.4528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-54.303,-44.471,7.765,1.086,4.114,0.366761,0.176013,0.357141,0.009627,0.015140,0.042213,0.033105
1009,992.00,0.000,-11.029,3.7278,3.3148,51.2624,0.4372,1.9006,2.0235,0.0000,11.3534,0.0000,12.9708,0.0000,0.0000,19.5974,0.4547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.214,-46.046,8.037,1.125,4.260,0.367062,0.174887,0.358075,0.009301,0.015498,0.041928,0.033248
1010,991.00,0.000,-11.045,3.8520,3.3154,51.2581,0.4377,1.8900,2.0258,0.0000,11.3806,0.0000,12.9334,0.0000,0.0000,19.6178,0.4566,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-58.063,-47.571,8.300,1.162,4.400,0.367359,0.173755,0.359011,0.008981,0.015854,0.041649,0.033392
1011,990.00,0.000,-11.060,3.9724,3.3159,51.2536,0.4384,1.8796,2.0282,0.0000,11.4079,0.0000,12.8957,0.0000,0.0000,19.6382,0.4585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-59.853,-49.047,8.555,1.198,4.536,0.367649,0.172618,0.359948,0.008666,0.016208,0.041374,0.033537
1012,989.00,0.000,-11.075,4.0893,3.3165,51.2487,0.4390,1.8694,2.0307,0.0000,11.4353,0.0000,12.8578,0.0000,0.0000,19.6587,0.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-61.587,-50.478,8.801,1.233,4.668,0.367931,0.171477,0.360887,0.008356,0.016562,0.041105,0.033682
1013,988.00,0.000,-11.091,4.2026,3.3170,51.2436,0.4398,1.8595,2.0333,0.0000,11.4627,0.0000,12.8198,0.0000,0.0000,19.6791,0.4622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-63.268,-51.866,9.040,1.267,4.796,0.368203,0.170335,0.361830,0.008051,0.016914,0.040840,0.033827
1014,987.00,0.000,-11.106,4.3128,3.3176,51.2382,0.4406,1.8497,2.0361,0.0000,11.4902,0.0000,12.7815,0.0000,0.0000,19.6996,0.4641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-64.898,-53.214,9.272,1.300,4.920,0.368464,0.169193,0.362776,0.007750,0.017265,0.040579,0.033973
1015,986.00,0.000,-11.122,4.4198,3.3182,51.2326,0.4414,1.8402,2.0389,0.0000,11.5178,0.0000,12.7431,0.0000,0.0000,19.7199,0.4660,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-66.480,-54.522,9.497,1.332,5.040,0.368712,0.168052,0.363725,0.007454,0.017614,0.040323,0.034120
1016,985.00,0.000,-11.137,4.5239,3.3187,51.2267,0.4423,1.8309,2.0419,0.0000,11.5455,0.0000,12.7046,0.0000,0.0000,19.7402,0.4679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-68.016,-55.794,9.715,1.363,5.157,0.368947,0.166912,0.364679,0.007163,0.017963,0.040070,0.034267
1017,984.00,0.000,-11.152,4.6252,3.3193,51.2207,0.4433,1.8217,2.0449,0.0000,11.5734,0.0000,12.6659,0.0000,0.0000,19.7604,0.4698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-69.510,-57.030,9.927,1.393,5.271,0.369166,0.165776,0.365637,0.006875,0.018310,0.039821,0.034414
1018,983.00,0.000,-11.168,4.7239,3.3199,51.2144,0.4443,1.8128,2.0480,0.0000,11.6013,0.0000,12.6272,0.0000,0.0000,19.7804,0.4718,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-70.962,-58.233,10.133,1.423,5.382,0.369370,0.164645,0.366601,0.006592,0.018656,0.039575,0.034561
1019,982.00,0.000,-11.183,4.8201,3.3205,51.2079,0.4453,1.8040,2.0511,0.0000,11.6295,0.0000,12.5883,0.0000,0.0000,19.8002,0.4737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-72.375,-59.405,10.333,1.452,5.489,0.369557,0.163518,0.367569,0.006313,0.019001,0.039333,0.034709
1020,981.00,0.000,-11.199,4.9138,3.3210,51.2012,0.4464,1.7953,2.0544,0.0000,11.6577,0.0000,12.5494,0.0000,0.0000,19.8199,0.4756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-73.750,-60.546,10.528,1.480,5.594,0.369726,0.162398,0.368543,0.006037,0.019345,0.039094,0.034857
1021,980.00,0.000,-11.214,5.0053,3.3216,51.1944,0.4476,1.7869,2.0576,0.0000,11.6862,0.0000,12.5105,0.0000,0.0000,19.8394,0.4775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-75.090,-61.659,10.718,1.507,5.696,0.369876,0.161285,0.369523,0.005765,0.019688,0.038857,0.035005
1022,979.00,0.000,-11.230,5.0946,3.3222,51.1874,0.4488,1.7785,2.0610,0.0000,11.7148,0.0000,12.4715,0.0000,0.0000,19.8586,0.4794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-76.396,-62.744,10.903,1.533,5.796,0.370007,0.160180,0.370509,0.005497,0.020029,0.038624,0.035153
1023,978.00,0.000,-11.246,5.1818,3.3228,51.1802,0.4500,1.7704,2.0644,0.0000,11.7436,0.0000,12.4325,0.0000,0.0000,19.8777,0.4813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-77.670,-63.803,11.084,1.559,5.893,0.370119,0.159084,0.371501,0.005232,0.020370,0.038393,0.035301
1024,977.00,0.000,-11.261,5.2671,3.3234,51.1729,0.4513,1.7623,2.0678,0.0000,11.7725,0.0000,12.3935,0.0000,0.0000,19.8964,0.4832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-78.913,-64.837,11.260,1.585,5.988,0.370210,0.157996,0.372499,0.004971,0.020709,0.038164,0.035450
1025,976.00,0.000,-11.277,5.3505,3.3240,51.1654,0.4526,1.7544,2.0713,0.0000,11.8017,0.0000,12.3546,0.0000,0.0000,19.9149,0.4852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-80.127,-65.847,11.431,1.610,6.081,0.370281,0.156919,0.373504,0.004713,0.021047,0.037938,0.035599
1026,975.00,0.000,-11.293,5.4321,3.3246,51.1579,0.4539,1.7466,2.0748,0.0000,11.8310,0.0000,12.3156,0.0000,0.0000,19.9332,0.4871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-81.312,-66.835,11.599,1.634,6.172,0.370330,0.155852,0.374515,0.004458,0.021384,0.037713,0.035747
1027,974.00,0.000,-11.308,5.5119,3.3252,51.1502,0.4553,1.7389,2.0783,0.0000,11.8605,0.0000,12.2767,0.0000,0.0000,19.9511,0.4890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-82.471,-67.801,11.763,1.658,6.260,0.370359,0.154796,0.375532,0.004207,0.021720,0.037491,0.035896
1028,973.00,0.000,-11.324,5.5901,3.3258,51.1424,0.4567,1.7314,2.0818,0.0000,11.8902,0.0000,12.2378,0.0000,0.0000,19.9688,0.4909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.604,-68.746,11.923,1.681,6.347,0.370366,0.153751,0.376556,0.003958,0.022054,0.037270,0.036045
1029,972.00,0.000,-11.340,5.6668,3.3264,51.1345,0.4582,1.7239,2.0854,0.0000,11.9201,0.0000,12.1990,0.0000,0.0000,19.9861,0.4928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.712,-69.671,12.080,1.704,6.432,0.370351,0.152718,0.377587,0.003713,0.022388,0.037052,0.036193
1030,971.00,0.000,-11.356,5.7419,3.3270,51.1265,0.4596,1.7166,2.0889,0.0000,11.9501,0.0000,12.1603,0.0000,0.0000,20.0032,0.4947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.797,-70.577,12.233,1.726,6.515,0.370314,0.151697,0.378623,0.003470,0.022720,0.036834,0.036342
1031,970.00,0.000,-11.371,5.8156,3.3276,51.1184,0.4611,1.7093,2.0925,0.0000,11.9804,0.0000,12.1217,0.0000,0.0000,20.0199,0.4967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.859,-71.465,12.383,1.748,6.596,0.370255,0.150688,0.379666,0.003230,0.023051,0.036619,0.036490
1032,969.00,0.000,-11.387,5.8880,3.3283,51.1102,0.4626,1.7021,2.0961,0.0000,12.0108,0.0000,12.0831,0.0000,0.0000,20.0363,0.4986,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.899,-72.335,12.530,1.769,6.676,0.370175,0.149692,0.380716,0.002993,0.023380,0.036404,0.036639
1033,968.00,0.000,-11.403,5.9590,3.3289,51.1020,0.4642,1.6951,2.0997,0.0000,12.0415,0.0000,12.0447,0.0000,0.0000,20.0524,0.5005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-88.919,-73.189,12.674,1.790,6.754,0.370073,0.148709,0.381771,0.002759,0.023709,0.036191,0.036787
1034,967.00,0.000,-11.419,6.0288,3.3295,51.0937,0.4658,1.6881,2.1032,0.0000,12.0723,0.0000,12.0063,0.0000,0.0000,20.0682,0.5024,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.919,-74.027,12.815,1.811,6.831,0.369949,0.147739,0.382833,0.002527,0.024036,0.035980,0.036935
1035,966.00,0.000,-11.435,6.0973,3.3301,51.0853,0.4674,1.6812,2.1068,0.0000,12.1032,0.0000,11.9681,0.0000,0.0000,20.0836,0.5043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.900,-74.849,12.953,1.831,6.906,0.369804,0.146783,0.383901,0.002299,0.024362,0.035769,0.037083
1036,965.00,0.000,-11.451,6.1647,3.3307,51.0769,0.4690,1.6744,2.1104,0.0000,12.1344,0.0000,11.9300,0.0000,0.0000,20.0987,0.5062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.862,-75.656,13.089,1.851,6.980,0.369637,0.145840,0.384974,0.002072,0.024686,0.035559,0.037231
1037,964.00,0.000,-11.467,6.2309,3.3314,51.0685,0.4706,1.6676,2.1139,0.0000,12.1657,0.0000,11.8921,0.0000,0.0000,20.1135,0.5081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.807,-76.450,13.222,1.870,7.053,0.369449,0.144910,0.386053,0.001848,0.025009,0.035350,0.037379
1038,963.00,0.000,-11.483,6.2961,3.3320,51.0600,0.4723,1.6610,2.1174,0.0000,12.1972,0.0000,11.8543,0.0000,0.0000,20.1279,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.735,-77.229,13.353,1.890,7.124,0.369240,0.143995,0.387138,0.001627,0.025331,0.035142,0.037526
1039,962.00,0.000,-11.499,6.3602,3.3326,51.0515,0.4739,1.6544,2.1209,0.0000,12.2288,0.0000,11.8166,0.0000,0.0000,20.1420,0.5118,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.647,-77.995,13.481,1.908,7.194,0.369011,0.143093,0.388228,0.001408,0.025652,0.034935,0.037673
1040,961.00,0.000,-11.515,6.4234,3.3332,51.0429,0.4756,1.6478,2.1244,0.0000,12.2606,0.0000,11.7791,0.0000,0.0000,20.1558,0.5137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.543,-78.749,13.607,1.927,7.263,0.368761,0.142205,0.389323,0.001192,0.025971,0.034729,0.037820
1041,960.00,0.000,-11.531,6.4856,3.3339,51.0343,0.4773,1.6413,2.1278,0.0000,12.2925,0.0000,11.7418,0.0000,0.0000,20.1692,0.5156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-96.423,-79.490,13.731,1.945,7.331,0.368491,0.141330,0.390424,0.000978,0.026288,0.034523,0.037967
1042,959.00,0.000,-11.547,6.5468,3.3345,51.0258,0.4791,1.6349,2.1312,0.0000,12.3246,0.0000,11.7046,0.0000,0.0000,20.1823,0.5175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.289,-80.220,13.853,1.963,7.398,0.368201,0.140470,0.391529,0.000766,0.026604,0.034317,0.038113
1043,958.00,0.000,-11.563,6.6072,3.3351,51.0172,0.4808,1.6286,2.1346,0.0000,12.3568,0.0000,11.6676,0.0000,0.0000,20.1951,0.5193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-98.141,-80.938,13.973,1.981,7.464,0.367891,0.139624,0.392638,0.000556,0.026919,0.034112,0.038259
1044,957.00,0.000,-11.579,6.6667,3.3358,51.0085,0.4825,1.6223,2.1379,0.0000,12.3892,0.0000,11.6308,0.0000,0.0000,20.2075,0.5212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-98.979,-81.646,14.091,1.999,7.528,0.367563,0.138791,0.393752,0.000349,0.027232,0.033908,0.038405
1045,956.00,0.000,-11.595,6.7254,3.3364,50.9999,0.4843,1.6160,2.1412,0.0000,12.4216,0.0000,11.5942,0.0000,0.0000,20.2197,0.5231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-99.805,-82.342,14.207,2.016,7.592,0.367215,0.137972,0.394870,0.000144,0.027544,0.033704,0.038550
1046,955.00,0.000,-11.611,6.7832,3.3370,50.9913,0.4861,1.6098,2.1445,0.0000,12.4542,0.0000,11.5577,0.0000,0.0000,20.2314,0.5249,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-100.617,-83.029,14.321,2.033,7.655,0.366850,0.137168,0.395992,-0.000059,0.027854,0.033500,0.038695
1047,954.00,0.000,-11.628,6.8403,3.3377,50.9827,0.4879,1.6037,2.1477,0.0000,12.4869,0.0000,11.5215,0.0000,0.0000,20.2429,0.5268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-101.417,-83.705,14.433,2.049,7.717,0.366466,0.136377,0.397118,-0.000259,0.028162,0.033297,0.038839
1048,953.00,0.000,-11.644,6.8966,3.3383,50.9742,0.4896,1.5976,2.1508,0.0000,12.5197,0.0000,11.4855,0.0000,0.0000,20.2540,0.5286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-102.205,-84.372,14.544,2.066,7.778,0.366065,0.135599,0.398247,-0.000458,0.028469,0.033094,0.038983
1049,952.00,0.000,-11.660,6.9522,3.3389,50.9656,0.4914,1.5916,2.1539,0.0000,12.5525,0.0000,11.4496,0.0000,0.0000,20.2649,0.5304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-102.982,-85.030,14.653,2.082,7.838,0.365647,0.134836,0.399379,-0.000654,0.028774,0.032891,0.039127
1050,951.00,0.000,-11.677,7.0071,3.3396,50.9571,0.4933,1.5856,2.1570,0.0000,12.5855,0.0000,11.4140,0.0000,0.0000,20.2754,0.5323,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-103.747,-85.678,14.761,2.098,7.897,0.365212,0.134086,0.400515,-0.000848,0.029078,0.032688,0.039270
1051,950.00,0.000,-11.693,7.0614,3.3402,50.9485,0.4951,1.5796,2.1600,0.0000,12.6186,0.0000,11.3786,0.0000,0.0000,20.2856,0.5341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-104.502,-86.318,14.866,2.114,7.956,0.364761,0.133349,0.401653,-0.001040,0.029380,0.032485,0.039413
1052,949.00,0.000,-11.709,7.1149,3.3408,50.9400,0.4969,1.5737,2.1629,0.0000,12.6517,0.0000,11.3434,0.0000,0.0000,20.2955,0.5359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.246,-86.949,14.971,2.130,8.013,0.364294,0.132626,0.402794,-0.001230,0.029680,0.032282,0.039555
1053,948.00,0.000,-11.726,7.1678,3.3415,50.9316,0.4987,1.5678,2.1658,0.0000,12.6849,0.0000,11.3085,0.0000,0.0000,20.3051,0.5377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-105.980,-87.573,15.074,2.145,8.070,0.363811,0.131916,0.403937,-0.001418,0.029978,0.032079,0.039696
1054,947.00,0.000,-11.742,7.2201,3.3421,50.9232,0.5005,1.5619,2.1686,0.0000,12.7181,0.0000,11.2737,0.0000,0.0000,20.3144,0.5395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-106.704,-88.188,15.175,2.160,8.127,0.363314,0.131219,0.405082,-0.001603,0.030275,0.031877,0.039837
1055,946.00,0.000,-11.758,7.2717,3.3427,50.9148,0.5024,1.5561,2.1714,0.0000,12.7514,0.0000,11.2392,0.0000,0.0000,20.3234,0.5413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-107.418,-88.795,15.275,2.175,8.182,0.362802,0.130535,0.406229,-0.001787,0.030570,0.031674,0.039978
1056,945.00,0.000,-11.775,7.3228,3.3434,50.9065,0.5042,1.5503,2.1740,0.0000,12.7848,0.0000,11.2049,0.0000,0.0000,20.3321,0.5430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-108.123,-89.395,15.374,2.190,8.237,0.362276,0.129864,0.407377,-0.001969,0.030863,0.031471,0.040117
1057,944.00,0.000,-11.791,7.3733,3.3440,50.8982,0.5060,1.5446,2.1767,0.0000,12.8182,0.0000,11.1709,0.0000,0.0000,20.3406,0.5448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-108.818,-89.988,15.471,2.205,8.291,0.361737,0.129206,0.408527,-0.002149,0.031154,0.031268,0.040257
1058,943.00,0.000,-11.808,7.4232,3.3446,50.8900,0.5079,1.5389,2.1792,0.0000,12.8516,0.0000,11.1371,0.0000,0.0000,20.3487,0.5466,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-109.505,-90.573,15.567,2.219,8.344,0.361184,0.128561,0.409678,-0.002326,0.031443,0.031065,0.040395
1059,942.00,0.000,-11.824,7.4726,3.3453,50.8818,0.5097,1.5332,2.1817,0.0000,12.8851,0.0000,11.1036,0.0000,0.0000,20.3566,0.5483,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-110.183,-91.151,15.662,2.234,8.397,0.360618,0.127928,0.410830,-0.002502,0.031730,0.030862,0.040533
1060,941.00,0.000,-11.841,7.5214,3.3459,50.8736,0.5116,1.5276,2.1841,0.0000,12.9186,0.0000,11.0702,0.0000,0.0000,20.3642,0.5501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-110.852,-91.723,15.756,2.248,8.449,0.360040,0.127307,0.411983,-0.002675,0.032015,0.030659,0.040671
1061,940.00,0.000,-11.858,7.5697,3.3465,50.8656,0.5134,1.5220,2.1864,0.0000,12.9521,0.0000,11.0372,0.0000,0.0000,20.3716,0.5518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-111.514,-92.288,15.848,2.262,8.501,0.359450,0.126699,0.413136,-0.002847,0.032299,0.030456,0.040807
1062,939.00,0.000,-11.874,7.6175,3.3471,50.8576,0.5152,1.5164,2.1887,0.0000,12.9856,0.0000,11.0044,0.0000,0.0000,20.3787,0.5535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-112.167,-92.846,15.939,2.276,8.552,0.358849,0.126103,0.414289,-0.003017,0.032580,0.030252,0.040943
1063,938.00,0.000,-11.891,7.6648,3.3478,50.8496,0.5171,1.5108,2.1909,0.0000,13.0191,0.0000,10.9718,0.0000,0.0000,20.3855,0.5553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-112.812,-93.398,16.029,2.290,8.602,0.358237,0.125519,0.415443,-0.003184,0.032859,0.030048,0.041078
1064,937.00,0.000,-11.908,7.7116,3.3484,50.8418,0.5189,1.5053,2.1930,0.0000,13.0526,0.0000,10.9395,0.0000,0.0000,20.3921,0.5570,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-113.449,-93.944,16.118,2.303,8.652,0.357614,0.124947,0.416596,-0.003350,0.033136,0.029844,0.041213
1065,936.00,0.000,-11.924,7.7579,3.3490,50.8340,0.5207,1.4998,2.1950,0.0000,13.0860,0.0000,10.9074,0.0000,0.0000,20.3984,0.5587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-114.079,-94.484,16.206,2.316,8.702,0.356981,0.124386,0.417749,-0.003514,0.033411,0.029640,0.041347
1066,935.00,0.000,-11.941,7.8037,3.3496,50.8262,0.5226,1.4943,2.1969,0.0000,13.1195,0.0000,10.8756,0.0000,0.0000,20.4045,0.5603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-114.701,-95.018,16.292,2.330,8.750,0.356338,0.123837,0.418902,-0.003676,0.033684,0.029436,0.041480
