Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),       albite,    anorthite,     sanidine
825,1176.00,0.000,-8.576,0.4095,2.6416,51.8188,0.0000,30.8067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3247,3.9041,0.1457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.108,-5.653,1.004,0.155,0.505,0.343575,0.647987,0.008439
826,1175.00,0.000,-8.588,0.7682,2.6413,51.8621,0.0000,30.7772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2902,3.9233,0.1472,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-13.333,-10.606,1.883,0.291,0.947,0.345230,0.646250,0.008520
827,1174.00,0.000,-8.600,1.1253,2.6410,51.9052,0.0000,30.7478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2559,3.9424,0.1486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-19.526,-15.536,2.757,0.426,1.387,0.346879,0.644519,0.008603
828,1173.00,0.000,-8.611,1.4806,2.6408,51.9483,0.0000,30.7185,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2217,3.9615,0.1501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-25.688,-20.443,3.627,0.561,1.824,0.348521,0.642793,0.008686
829,1172.00,0.000,-8.623,1.8343,2.6405,51.9911,0.0000,30.6893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1876,3.9804,0.1515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-31.820,-25.328,4.492,0.695,2.260,0.350157,0.641073,0.008770
830,1171.00,0.000,-8.635,2.1863,2.6402,52.0339,0.0000,30.6602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1536,3.9993,0.1530,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-37.921,-30.190,5.353,0.828,2.693,0.351786,0.639360,0.008854
831,1170.00,0.000,-8.647,2.5366,2.6399,52.0765,0.0000,30.6312,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1197,4.0182,0.1545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-43.991,-35.029,6.210,0.961,3.125,0.353409,0.637652,0.008939
832,1169.00,0.000,-8.658,2.8853,2.6397,52.1189,0.0000,30.6023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0859,4.0369,0.1560,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-50.030,-39.847,7.062,1.093,3.554,0.355024,0.635951,0.009025
833,1168.00,0.000,-8.670,3.2323,2.6394,52.1612,0.0000,30.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0523,4.0556,0.1575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-56.040,-44.641,7.909,1.225,3.981,0.356633,0.634256,0.009111
834,1167.00,0.000,-8.682,3.5777,2.6391,52.2033,0.0000,30.5447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0188,4.0742,0.1590,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-62.018,-49.414,8.752,1.356,4.406,0.358234,0.632568,0.009198
835,1166.00,0.000,-8.694,3.9214,2.6388,52.2453,0.0000,30.5161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9854,4.0927,0.1605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-67.967,-54.164,9.591,1.486,4.829,0.359828,0.630886,0.009285
836,1165.00,0.000,-8.705,4.2635,2.6386,52.2871,0.0000,30.4876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9521,4.1111,0.1621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-73.886,-58.893,10.425,1.616,5.250,0.361415,0.629212,0.009374
837,1164.00,0.000,-8.717,4.6039,2.6383,52.3287,0.0000,30.4592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.9190,4.1295,0.1636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-79.774,-63.599,11.255,1.745,5.669,0.362994,0.627544,0.009462
838,1163.00,0.000,-8.729,4.9427,2.6380,52.3702,0.0000,30.4309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8860,4.1477,0.1652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.632,-68.283,12.080,1.874,6.086,0.364565,0.625883,0.009552
839,1162.00,0.000,-8.741,5.2799,2.6378,52.4115,0.0000,30.4028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8531,4.1659,0.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-91.461,-72.946,12.901,2.002,6.501,0.366129,0.624229,0.009642
840,1161.00,0.000,-8.753,5.6154,2.6375,52.4526,0.0000,30.3747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.8204,4.1840,0.1683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.260,-77.586,13.718,2.129,6.914,0.367685,0.622583,0.009733
841,1160.00,0.000,-8.765,5.9494,2.6373,52.4935,0.0000,30.3468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7878,4.2020,0.1699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-103.029,-82.204,14.530,2.256,7.324,0.369233,0.620943,0.009824
842,1159.00,0.000,-8.777,6.2817,2.6370,52.5343,0.0000,30.3190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7553,4.2199,0.1715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-108.768,-86.801,15.338,2.382,7.733,0.370772,0.619312,0.009916
843,1158.00,0.000,-8.789,6.6124,2.6367,52.5748,0.0000,30.2913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7230,4.2377,0.1732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-114.477,-91.376,16.142,2.508,8.139,0.372304,0.617687,0.010008
844,1157.00,0.000,-8.801,6.9415,2.6365,52.6152,0.0000,30.2637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6909,4.2554,0.1748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-120.157,-95.929,16.941,2.633,8.544,0.373827,0.616071,0.010102
845,1156.00,0.000,-8.812,7.2689,2.6362,52.6554,0.0000,30.2363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6588,4.2730,0.1764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-125.808,-100.460,17.736,2.757,8.946,0.375343,0.614462,0.010196
846,1155.00,0.000,-8.824,7.5948,2.6360,52.6954,0.0000,30.2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.6270,4.2906,0.1781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-131.429,-104.970,18.527,2.881,9.346,0.376849,0.612861,0.010290
847,1154.00,0.000,-8.836,7.9190,2.6357,52.7352,0.0000,30.1818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5952,4.3080,0.1797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-137.021,-109.458,19.313,3.005,9.745,0.378347,0.611267,0.010385
848,1153.00,0.000,-8.848,8.2417,2.6355,52.7748,0.0000,30.1547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5637,4.3254,0.1814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-142.583,-113.925,20.095,3.127,10.141,0.379837,0.609682,0.010481
849,1152.00,0.000,-8.860,8.5627,2.6352,52.8142,0.0000,30.1278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5323,4.3426,0.1831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-148.116,-118.369,20.873,3.249,10.535,0.381318,0.608105,0.010577
850,1151.00,0.000,-8.873,8.8822,2.6350,52.8535,0.0000,30.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5010,4.3597,0.1848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-153.620,-122.792,21.646,3.371,10.927,0.382790,0.606536,0.010674
851,1150.00,0.000,-8.885,9.2000,2.6347,52.8925,0.0000,30.0743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4699,4.3768,0.1865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-159.094,-127.194,22.415,3.492,11.318,0.384253,0.604975,0.010772
852,1149.00,0.000,-8.897,9.5163,2.6345,52.9313,0.0000,30.0478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4390,4.3937,0.1882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-164.539,-131.574,23.180,3.612,11.706,0.385708,0.603422,0.010870
853,1148.00,0.000,-8.909,9.8309,2.6343,52.9699,0.0000,30.0214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.4082,4.4106,0.1899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-169.956,-135.933,23.940,3.732,12.092,0.387153,0.601877,0.010969
854,1147.00,0.000,-8.921,10.1440,2.6340,53.0083,0.0000,29.9952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3776,4.4273,0.1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-175.343,-140.270,24.697,3.851,12.476,0.388590,0.600341,0.011069
855,1146.00,0.000,-8.933,10.4555,2.6338,53.0465,0.0000,29.9690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3471,4.4439,0.1934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-180.701,-144.585,25.449,3.970,12.858,0.390017,0.598814,0.011169
856,1145.00,0.000,-8.945,10.7653,2.6335,53.0845,0.0000,29.9431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3168,4.4605,0.1952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-186.029,-148.879,26.196,4.088,13.238,0.391436,0.597294,0.011270
857,1144.00,0.000,-8.957,11.0736,2.6333,53.1223,0.0000,29.9172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2867,4.4769,0.1970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-191.329,-153.152,26.940,4.205,13.616,0.392845,0.595784,0.011371
858,1143.00,0.000,-8.969,11.7267,2.6330,53.1718,0.0000,29.8832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2470,4.4981,0.1999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-202.583,-162.192,28.522,4.454,14.418,0.394663,0.593797,0.011540
859,1142.00,0.000,-8.982,12.2819,2.6327,53.2178,0.0000,29.8516,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.2102,4.5178,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-212.144,-169.879,29.866,4.665,15.100,0.396351,0.591956,0.011693
860,1141.00,0.000,-8.994,12.8290,2.6324,53.2632,0.0000,29.8204,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1739,4.5372,0.2053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-221.562,-177.456,31.189,4.874,15.771,0.398019,0.590135,0.011846
861,1140.00,0.000,-9.006,13.3683,2.6321,53.3082,0.0000,29.7895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1379,4.5565,0.2079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-230.841,-184.925,32.492,5.079,16.433,0.399666,0.588334,0.012000
862,1139.00,0.000,-9.018,13.8998,2.6318,53.3527,0.0000,29.7589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.1023,4.5754,0.2106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-239.984,-192.287,33.776,5.281,17.085,0.401292,0.586553,0.012155
863,1138.00,0.000,-9.031,14.4238,2.6315,53.3967,0.0000,29.7287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0671,4.5942,0.2134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-248.995,-199.547,35.041,5.481,17.728,0.402899,0.584791,0.012310
864,1137.00,0.000,-9.043,14.9404,2.6312,53.4402,0.0000,29.6988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0322,4.6127,0.2161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-257.875,-206.704,36.287,5.678,18.361,0.404485,0.583048,0.012466
865,1136.00,0.000,-9.055,15.4497,2.6310,53.4832,0.0000,29.6692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9978,4.6310,0.2188,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-266.627,-213.762,37.515,5.872,18.986,0.406052,0.581325,0.012623
866,1135.00,0.000,-9.068,15.9519,2.6307,53.5258,0.0000,29.6399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9637,4.6491,0.2216,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-275.254,-220.723,38.726,6.064,19.602,0.407600,0.579620,0.012780
867,1134.00,0.000,-9.080,16.4472,2.6304,53.5679,0.0000,29.6109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9300,4.6669,0.2243,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-283.759,-227.588,39.918,6.253,20.209,0.409127,0.577934,0.012938
868,1133.00,0.000,-9.092,16.9357,2.6302,53.6095,0.0000,29.5822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8966,4.6845,0.2271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-292.144,-234.360,41.094,6.439,20.807,0.410636,0.576267,0.013097
869,1132.00,0.000,-9.105,17.4175,2.6299,53.6507,0.0000,29.5539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8636,4.7020,0.2299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-300.411,-241.040,42.252,6.623,21.398,0.412126,0.574618,0.013256
870,1131.00,0.000,-9.117,17.8928,2.6296,53.6914,0.0000,29.5258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8310,4.7191,0.2327,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-308.563,-247.631,43.394,6.804,21.980,0.413597,0.572987,0.013416
871,1130.00,0.000,-9.129,18.3616,2.6294,53.7317,0.0000,29.4981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7987,4.7361,0.2355,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-316.602,-254.133,44.520,6.983,22.554,0.415049,0.571375,0.013576
872,1129.00,0.000,-9.142,18.8241,2.6291,53.7715,0.0000,29.4706,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7667,4.7529,0.2383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-324.529,-260.549,45.630,7.160,23.120,0.416483,0.569780,0.013737
873,1128.00,0.000,-9.154,19.2805,2.6289,53.8109,0.0000,29.4435,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7351,4.7694,0.2411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-332.348,-266.880,46.724,7.334,23.679,0.417899,0.568203,0.013898
874,1127.00,0.000,-9.167,19.7308,2.6287,53.8498,0.0000,29.4166,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7039,4.7858,0.2439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-340.060,-273.128,47.803,7.506,24.230,0.419297,0.566643,0.014060
875,1126.00,0.000,-9.179,20.1751,2.6284,53.8883,0.0000,29.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6730,4.8019,0.2468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-347.667,-279.294,48.867,7.676,24.774,0.420677,0.565100,0.014222
876,1125.00,0.000,-9.192,20.6136,2.6282,53.9264,0.0000,29.3637,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6424,4.8179,0.2496,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-355.171,-285.381,49.916,7.843,25.310,0.422040,0.563575,0.014385
877,1124.00,0.000,-9.204,21.0464,2.6279,53.9641,0.0000,29.3377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6122,4.8336,0.2525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-362.574,-291.388,50.951,8.009,25.839,0.423385,0.562067,0.014549
878,1123.00,0.000,-9.217,21.4735,2.6277,54.0013,0.0000,29.3120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5822,4.8491,0.2553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-369.879,-297.318,51.972,8.172,26.362,0.424712,0.560575,0.014713
879,1122.00,0.000,-9.229,22.0467,2.6268,54.1246,0.0000,29.2277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4839,4.9029,0.2608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-379.695,-305.253,53.357,8.393,27.065,0.429309,0.555665,0.015026
880,1121.00,0.000,-9.242,22.4721,2.6266,54.1652,0.0000,29.1997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4513,4.9199,0.2639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-386.963,-311.159,54.373,8.556,27.585,0.430758,0.554041,0.015201
881,1120.00,0.000,-9.254,22.8917,2.6263,54.2054,0.0000,29.1719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.4190,4.9367,0.2669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-394.131,-316.987,55.374,8.716,28.098,0.432191,0.552433,0.015375
882,1119.00,0.000,-9.267,23.3058,2.6261,54.2452,0.0000,29.1444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3871,4.9533,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-401.201,-322.738,56.361,8.875,28.604,0.433608,0.550841,0.015551
883,1118.00,0.000,-9.280,23.7144,2.6258,54.2845,0.0000,29.1172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3555,4.9697,0.2731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-408.175,-328.414,57.334,9.031,29.103,0.435008,0.549266,0.015727
884,1117.00,0.000,-9.292,24.1176,2.6256,54.3235,0.0000,29.0903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3241,4.9859,0.2762,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-415.054,-334.016,58.294,9.186,29.595,0.436391,0.547705,0.015903
885,1116.00,0.000,-9.305,24.5156,2.6253,54.3621,0.0000,29.0636,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2931,5.0019,0.2793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-421.840,-339.546,59.240,9.338,30.081,0.437759,0.546161,0.016080
886,1115.00,0.000,-9.318,24.9083,2.6251,54.4003,0.0000,29.0372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2624,5.0178,0.2824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-428.534,-345.004,60.174,9.489,30.561,0.439110,0.544632,0.016258
887,1114.00,0.000,-9.330,25.2959,2.6249,54.4381,0.0000,29.0110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2320,5.0334,0.2855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-435.139,-350.392,61.094,9.637,31.034,0.440446,0.543118,0.016436
888,1113.00,0.000,-9.343,25.6786,2.6246,54.4756,0.0000,28.9850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2018,5.0489,0.2886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-441.655,-355.712,62.001,9.784,31.500,0.441767,0.541619,0.016614
889,1112.00,0.000,-9.356,26.0562,2.6244,54.5127,0.0000,28.9594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1720,5.0642,0.2917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-448.085,-360.964,62.897,9.928,31.961,0.443073,0.540134,0.016793
890,1111.00,0.000,-9.368,26.4291,2.6242,54.5494,0.0000,28.9339,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1424,5.0794,0.2949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-454.429,-366.149,63.779,10.071,32.416,0.444363,0.538665,0.016972
891,1110.00,0.000,-9.381,26.7972,2.6240,54.5857,0.0000,28.9087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.1132,5.0943,0.2980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-460.690,-371.269,64.650,10.213,32.865,0.445639,0.537209,0.017152
892,1109.00,0.000,-9.394,27.1605,2.6237,54.6217,0.0000,28.8838,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0842,5.1091,0.3012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-466.868,-376.324,65.509,10.352,33.308,0.446900,0.535768,0.017332
893,1108.00,0.000,-9.407,27.5193,2.6235,54.6574,0.0000,28.8591,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0555,5.1238,0.3043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-472.964,-381.317,66.356,10.489,33.745,0.448146,0.534341,0.017513
894,1107.00,0.000,-9.420,27.8735,2.6233,54.6927,0.0000,28.8346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0270,5.1382,0.3075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-478.981,-386.246,67.192,10.625,34.176,0.449378,0.532928,0.017694
895,1106.00,0.000,-9.433,28.2233,2.6231,54.7276,0.0000,28.8103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9989,5.1525,0.3107,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-484.920,-391.115,68.016,10.760,34.602,0.450597,0.531528,0.017875
896,1105.00,0.000,-9.445,28.5686,2.6229,54.7623,0.0000,28.7863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9710,5.1667,0.3138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-490.780,-395.923,68.829,10.892,35.023,0.451801,0.530142,0.018057
897,1104.00,0.000,-9.458,28.9097,2.6227,54.7965,0.0000,28.7625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9433,5.1806,0.3170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-496.565,-400.672,69.632,11.023,35.438,0.452992,0.528770,0.018239
898,1103.00,0.000,-9.471,29.2464,2.6225,54.8305,0.0000,28.7389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9159,5.1945,0.3202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-502.275,-405.362,70.423,11.152,35.848,0.454169,0.527410,0.018421
899,1102.00,0.000,-9.484,29.5790,2.6223,54.8641,0.0000,28.7155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8888,5.2081,0.3234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-507.911,-409.995,71.204,11.280,36.252,0.455333,0.526064,0.018603
900,1101.00,0.000,-9.497,29.9074,2.6221,54.8974,0.0000,28.6924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8619,5.2217,0.3266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-513.474,-414.571,71.974,11.406,36.652,0.456484,0.524730,0.018786
901,1100.00,0.000,-9.510,30.2317,2.6219,54.9304,0.0000,28.6694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8353,5.2350,0.3298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-518.965,-419.090,72.734,11.530,37.046,0.457622,0.523409,0.018969
902,1099.00,0.000,-9.523,30.5520,2.6217,54.9631,0.0000,28.6467,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8090,5.2482,0.3330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-524.385,-423.555,73.483,11.654,37.435,0.458747,0.522101,0.019153
903,1098.00,0.000,-9.536,30.8683,2.6215,54.9954,0.0000,28.6242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7828,5.2613,0.3363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-529.736,-427.965,74.223,11.775,37.819,0.459859,0.520805,0.019336
904,1097.00,0.000,-9.549,31.1808,2.6213,55.0274,0.0000,28.6019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7570,5.2742,0.3395,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-535.018,-432.322,74.953,11.895,38.199,0.460959,0.519521,0.019520
905,1096.00,0.000,-9.562,31.4893,2.6211,55.0592,0.0000,28.5798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7313,5.2870,0.3427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-540.232,-436.625,75.673,12.014,38.574,0.462046,0.518249,0.019704
906,1095.00,0.000,-9.575,31.7941,2.6210,55.0906,0.0000,28.5579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.7059,5.2997,0.3459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-545.380,-440.877,76.383,12.131,38.944,0.463122,0.516990,0.019888
907,1094.00,0.000,-9.588,32.0951,2.6208,55.1218,0.0000,28.5362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6807,5.3122,0.3491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-550.461,-445.076,77.084,12.246,39.309,0.464185,0.515742,0.020073
908,1093.00,0.000,-9.601,32.3924,2.6206,55.1526,0.0000,28.5147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6558,5.3245,0.3524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-555.478,-449.225,77.775,12.361,39.670,0.465237,0.514506,0.020257
909,1092.00,0.000,-9.614,32.6860,2.6204,55.1832,0.0000,28.4934,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6311,5.3367,0.3556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-560.430,-453.324,78.457,12.474,40.026,0.466276,0.513281,0.020442
910,1091.00,0.000,-9.627,32.9761,2.6202,55.2134,0.0000,28.4723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6066,5.3488,0.3589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-565.318,-457.374,79.130,12.585,40.377,0.467304,0.512068,0.020627
911,1090.00,0.000,-9.641,33.2625,2.6201,55.2434,0.0000,28.4513,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5824,5.3608,0.3621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-570.144,-461.374,79.794,12.695,40.725,0.468321,0.510867,0.020812
