Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
456,1545.00,0.000,-5.153,9.8222990336945e+01,2.4885,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7164346798703e+03,-1.1852190301580e+03,2.9217372038187e+02,3.9469970689349e+01,1.4258281883616e+02,5.4044535e-01,2.3711700e-02,1.7200021e-02,4.9015936e-03,0.0000000e+00,7.5734573e-02,3.7742688e-03,3.5432463e-02,0.0000000e+00,0.0000000e+00,9.5887798e-02,3.6253313e-04,1.4557126e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2483,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7164346798703e+03,-1.1852190301580e+03, 2.9217372038187e+02, 3.9469970689349e+01, 1.4258281883616e+02, 2.0185822307543e-03,-2.3950998589781e-04, 5.1142227762003e-05, 6.0681571765757e-06, 2.0185822307543e-03,-2.3950998589781e-04, 5.1142227762003e-05, 6.0681571765757e-06
457,1544.00,0.000,-5.161,9.8222989620830e+01,2.4887,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7161425322426e+03,-1.1853616035511e+03,2.9209527484881e+02,3.9467951422374e+01,1.4258281516268e+02,5.4041916e-01,2.3723480e-02,1.7180735e-02,4.9009665e-03,0.0000000e+00,7.5764750e-02,3.7758731e-03,3.5431890e-02,0.0000000e+00,0.0000000e+00,9.5882024e-02,3.6155323e-04,1.4551232e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2522,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7161425322426e+03,-1.1853616035511e+03, 2.9209527484881e+02, 3.9467951422374e+01, 1.4258281516268e+02, 2.0185820853175e-03,-2.3955921035568e-04, 5.1144840625630e-05, 6.0697148375396e-06, 2.0185820853175e-03,-2.3955921035568e-04, 5.1144840625630e-05, 6.0697148375396e-06
458,1543.00,0.000,-5.168,9.8222989000629e+01,2.4888,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7158504648417e+03,-1.1855041781997e+03,2.9201678641190e+02,3.9465932247383e+01,1.4258281198120e+02,5.4039294e-01,2.3735279e-02,1.7161450e-02,4.9003433e-03,0.0000000e+00,7.5794957e-02,3.7774798e-03,3.5431316e-02,0.0000000e+00,0.0000000e+00,9.5876244e-02,3.6057489e-04,1.4545334e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2560,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7158504648417e+03,-1.1855041781997e+03, 2.9201678641190e+02, 3.9465932247383e+01, 1.4258281198120e+02, 2.0185819593599e-03,-2.3960843515572e-04, 5.1147454130992e-05, 6.0712726524181e-06, 2.0185819593599e-03,-2.3960843515572e-04, 5.1147454130992e-05, 6.0712726524181e-06
459,1542.00,0.000,-5.176,9.8222988476552e+01,2.4889,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7155584777140e+03,-1.1856467541083e+03,2.9193825502338e+02,3.9463913164517e+01,1.4258280929282e+02,5.4036670e-01,2.3747095e-02,1.7142164e-02,4.8997241e-03,0.0000000e+00,7.5825194e-02,3.7790891e-03,3.5430741e-02,0.0000000e+00,0.0000000e+00,9.5870460e-02,3.5959812e-04,1.4539432e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2598,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7155584777140e+03,-1.1856467541083e+03, 2.9193825502338e+02, 3.9463913164517e+01, 1.4258280929282e+02, 2.0185818529242e-03,-2.3965766031088e-04, 5.1150068279067e-05, 6.0728306215300e-06, 2.0185818529242e-03,-2.3965766031088e-04, 5.1150068279067e-05, 6.0728306215300e-06
460,1541.00,0.000,-5.183,9.8222988048810e+01,2.4891,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7152665709056e+03,-1.1857893312809e+03,2.9185968063539e+02,3.9461894173921e+01,1.4258280709862e+02,5.4034043e-01,2.3758930e-02,1.7122880e-02,4.8991090e-03,0.0000000e+00,7.5855461e-02,3.7807008e-03,3.5430165e-02,0.0000000e+00,0.0000000e+00,9.5864670e-02,3.5862290e-04,1.4533526e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2636,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7152665709056e+03,-1.1857893312809e+03, 2.9185968063539e+02, 3.9461894173921e+01, 1.4258280709862e+02, 2.0185817660535e-03,-2.3970688583413e-04, 5.1152683070837e-05, 6.0743887451948e-06, 2.0185817660535e-03,-2.3970688583413e-04, 5.1152683070837e-05, 6.0743887451948e-06
461,1540.00,0.000,-5.190,9.8222987717615e+01,2.4892,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7149747444629e+03,-1.1859319097219e+03,2.9178106319999e+02,3.9459875275737e+01,1.4258280539967e+02,5.4031414e-01,2.3770784e-02,1.7103596e-02,4.8984979e-03,0.0000000e+00,7.5885758e-02,3.7823150e-03,3.5429588e-02,0.0000000e+00,0.0000000e+00,9.5858876e-02,3.5764925e-04,1.4527616e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2674,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7149747444629e+03,-1.1859319097219e+03, 2.9178106319999e+02, 3.9459875275737e+01, 1.4258280539967e+02, 2.0185816987906e-03,-2.3975611173849e-04, 5.1155298507286e-05, 6.0759470237331e-06, 2.0185816987906e-03,-2.3975611173849e-04, 5.1155298507286e-05, 6.0759470237331e-06
462,1539.00,0.000,-5.198,9.8222987483179e+01,2.4893,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7146829984325e+03,-1.1860744894355e+03,2.9170240266917e+02,3.9457856470111e+01,1.4258280419708e+02,5.4028782e-01,2.3782655e-02,1.7084312e-02,4.8978908e-03,0.0000000e+00,7.5916084e-02,3.7839317e-03,3.5429010e-02,0.0000000e+00,0.0000000e+00,9.5853076e-02,3.5667717e-04,1.4521702e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2712,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7146829984325e+03,-1.1860744894355e+03, 2.9170240266917e+02, 3.9457856470111e+01, 1.4258280419708e+02, 2.0185816511788e-03,-2.3980533803702e-04, 5.1157914589402e-05, 6.0775054574663e-06, 2.0185816511788e-03,-2.3980533803702e-04, 5.1157914589402e-05, 6.0775054574663e-06
463,1538.00,0.000,-5.205,9.8222987345716e+01,2.4894,58.9475,0.8857,17.3076,1.1238,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7143913328606e+03,-1.1862170704262e+03,2.9162369899482e+02,3.9455837757187e+01,1.4258280349193e+02,5.4026148e-01,2.3794545e-02,1.7065029e-02,4.8972878e-03,0.0000000e+00,7.5946441e-02,3.7855510e-03,3.5428431e-02,0.0000000e+00,0.0000000e+00,9.5847271e-02,3.5570664e-04,1.4515784e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2751,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7143913328606e+03,-1.1862170704262e+03, 2.9162369899482e+02, 3.9455837757187e+01, 1.4258280349193e+02, 2.0185816232614e-03,-2.3985456474282e-04, 5.1160531318176e-05, 6.0790640467171e-06, 2.0185816232614e-03,-2.3985456474282e-04, 5.1160531318176e-05, 6.0790640467171e-06
464,1537.00,0.000,-5.213,9.8222987305440e+01,2.4896,58.9475,0.8857,17.3076,1.1238,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7140997477940e+03,-1.1863596526981e+03,2.9154495212877e+02,3.9453819137110e+01,1.4258280328533e+02,5.4023511e-01,2.3806454e-02,1.7045746e-02,4.8966888e-03,0.0000000e+00,7.5976829e-02,3.7871727e-03,3.5427850e-02,0.0000000e+00,0.0000000e+00,9.5841461e-02,3.5473768e-04,1.4509861e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2789,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7140997477940e+03,-1.1863596526981e+03, 2.9154495212877e+02, 3.9453819137110e+01, 1.4258280328533e+02, 2.0185816150820e-03,-2.3990379186901e-04, 5.1163148694604e-05, 6.0806227918086e-06, 2.0185816150820e-03,-2.3990379186901e-04, 5.1163148694604e-05, 6.0806227918086e-06
465,1536.00,0.000,-5.220,9.8222987362566e+01,2.4897,58.9475,0.8857,17.3076,1.1238,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7138082432791e+03,-1.1865022362557e+03,2.9146616202277e+02,3.9451800610027e+01,1.4258280357838e+02,5.4020871e-01,2.3818381e-02,1.7026464e-02,4.8960939e-03,0.0000000e+00,7.6007246e-02,3.7887969e-03,3.5427269e-02,0.0000000e+00,0.0000000e+00,9.5835646e-02,3.5377028e-04,1.4503935e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2827,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7138082432791e+03,-1.1865022362557e+03, 2.9146616202277e+02, 3.9451800610027e+01, 1.4258280357838e+02, 2.0185816266841e-03,-2.3995301942877e-04, 5.1165766719683e-05, 6.0821816930653e-06, 2.0185816266841e-03,-2.3995301942877e-04, 5.1165766719683e-05, 6.0821816930653e-06
466,1535.00,0.000,-5.228,9.8222987517310e+01,2.4898,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7135168193627e+03,-1.1866448211032e+03,2.9138732862846e+02,3.9449782176083e+01,1.4258280437218e+02,5.4018229e-01,2.3830326e-02,1.7007183e-02,4.8955031e-03,0.0000000e+00,7.6037693e-02,3.7904237e-03,3.5426687e-02,0.0000000e+00,0.0000000e+00,9.5829825e-02,3.5280444e-04,1.4498004e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2866,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7135168193627e+03,-1.1866448211032e+03, 2.9138732862846e+02, 3.9449782176083e+01, 1.4258280437218e+02, 2.0185816581115e-03,-2.4000224743531e-04, 5.1168385394413e-05, 6.0837407508124e-06, 2.0185816581115e-03,-2.4000224743531e-04, 5.1168385394413e-05, 6.0837407508124e-06
467,1534.00,0.000,-5.235,9.8222987769887e+01,2.4900,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7132254760915e+03,-1.1867874072450e+03,2.9130845189744e+02,3.9447763835427e+01,1.4258280566785e+02,5.4015585e-01,2.3842290e-02,1.6987902e-02,4.8949163e-03,0.0000000e+00,7.6068171e-02,3.7920529e-03,3.5426104e-02,0.0000000e+00,0.0000000e+00,9.5824000e-02,3.5184017e-04,1.4492070e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2904,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7132254760915e+03,-1.1867874072450e+03, 2.9130845189744e+02, 3.9447763835427e+01, 1.4258280566785e+02, 2.0185817094082e-03,-2.4005147590189e-04, 5.1171004719801e-05, 6.0852999653762e-06, 2.0185817094082e-03,-2.4005147590189e-04, 5.1171004719801e-05, 6.0852999653762e-06
468,1533.00,0.000,-5.243,9.8222988120516e+01,2.4901,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7129342135122e+03,-1.1869299946856e+03,2.9122953178119e+02,3.9445745588204e+01,1.4258280746649e+02,5.4012937e-01,2.3854273e-02,1.6968622e-02,4.8943336e-03,0.0000000e+00,7.6098679e-02,3.7936848e-03,3.5425520e-02,0.0000000e+00,0.0000000e+00,9.5818169e-02,3.5087745e-04,1.4486131e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2943,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7129342135122e+03,-1.1869299946856e+03, 2.9122953178119e+02, 3.9445745588204e+01, 1.4258280746649e+02, 2.0185817806183e-03,-2.4010070484180e-04, 5.1173624696853e-05, 6.0868593370839e-06, 2.0185817806183e-03,-2.4010070484180e-04, 5.1173624696853e-05, 6.0868593370839e-06
469,1532.00,0.000,-5.250,9.8222988569413e+01,2.4902,58.9475,0.8857,17.3076,1.1239,0.0000,6.0975,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7126430316717e+03,-1.1870725834293e+03,2.9115056823114e+02,3.9443727434564e+01,1.4258280976923e+02,5.4010288e-01,2.3866274e-02,1.6949342e-02,4.8937550e-03,0.0000000e+00,7.6129217e-02,3.7953191e-03,3.5424935e-02,0.0000000e+00,0.0000000e+00,9.5812333e-02,3.4991630e-04,1.4480188e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.2981,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7126430316717e+03,-1.1870725834293e+03, 2.9115056823114e+02, 3.9443727434564e+01, 1.4258280976923e+02, 2.0185818717860e-03,-2.4014993426836e-04, 5.1176245326580e-05, 6.0884188662637e-06, 2.0185818717860e-03,-2.4014993426836e-04, 5.1176245326580e-05, 6.0884188662637e-06
470,1531.00,0.000,-5.258,9.8222989116798e+01,2.4903,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7123519306169e+03,-1.1872151734804e+03,2.9107156119861e+02,3.9441709374655e+01,1.4258281257719e+02,5.4007635e-01,2.3878294e-02,1.6930063e-02,4.8931805e-03,0.0000000e+00,7.6159786e-02,3.7969560e-03,3.5424348e-02,0.0000000e+00,0.0000000e+00,9.5806492e-02,3.4895671e-04,1.4474241e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3020,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7123519306169e+03,-1.1872151734804e+03, 2.9107156119861e+02, 3.9441709374655e+01, 1.4258281257719e+02, 2.0185819829558e-03,-2.4019916419496e-04, 5.1178866609998e-05, 6.0899785532448e-06, 2.0185819829558e-03,-2.4019916419496e-04, 5.1178866609998e-05, 6.0899785532448e-06
471,1530.00,0.000,-5.265,9.8222989762890e+01,2.4905,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7120609103948e+03,-1.1873577648435e+03,2.9099251063486e+02,3.9439691408626e+01,1.4258281589149e+02,5.4004980e-01,2.3890333e-02,1.6910784e-02,4.8926102e-03,0.0000000e+00,7.6190385e-02,3.7985954e-03,3.5423761e-02,0.0000000e+00,0.0000000e+00,9.5800645e-02,3.4799868e-04,1.4468291e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3059,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7120609103948e+03,-1.1873577648435e+03, 2.9099251063486e+02, 3.9439691408626e+01, 1.4258281589149e+02, 2.0185821141721e-03,-2.4024839463501e-04, 5.1181488548124e-05, 6.0915383983573e-06, 2.0185821141721e-03,-2.4024839463501e-04, 5.1181488548124e-05, 6.0915383983573e-06
472,1529.00,0.000,-5.273,9.8222990507909e+01,2.4906,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7117699710524e+03,-1.1875003575230e+03,2.9091341649107e+02,3.9437673536627e+01,1.4258281971326e+02,5.4002323e-01,2.3902391e-02,1.6891506e-02,4.8920439e-03,0.0000000e+00,7.6221015e-02,3.8002374e-03,3.5423173e-02,0.0000000e+00,0.0000000e+00,9.5794794e-02,3.4704221e-04,1.4462336e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3097,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7117699710524e+03,-1.1875003575230e+03, 2.9091341649107e+02, 3.9437673536627e+01, 1.4258281971326e+02, 2.0185822654798e-03,-2.4029762560195e-04, 5.1184111141979e-05, 6.0930984019323e-06, 2.0185822654798e-03,-2.4029762560195e-04, 5.1184111141979e-05, 6.0930984019323e-06
473,1528.00,0.000,-5.280,9.8222991352077e+01,2.4907,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7114791126367e+03,-1.1876429515232e+03,2.9083427871831e+02,3.9435655758809e+01,1.4258282404364e+02,5.3999663e-01,2.3914467e-02,1.6872229e-02,4.8914818e-03,0.0000000e+00,7.6251675e-02,3.8018820e-03,3.5422584e-02,0.0000000e+00,0.0000000e+00,9.5788937e-02,3.4608730e-04,1.4456377e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3136,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7114791126367e+03,-1.1876429515232e+03, 2.9083427871831e+02, 3.9435655758809e+01, 1.4258282404364e+02, 2.0185824369237e-03,-2.4034685710929e-04, 5.1186734392589e-05, 6.0946585643019e-06, 2.0185824369237e-03,-2.4034685710929e-04, 5.1186734392589e-05, 6.0946585643019e-06
474,1527.00,0.000,-5.288,9.8222992295614e+01,2.4908,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7111883351950e+03,-1.1877855468487e+03,2.9075509726759e+02,3.9433638075321e+01,1.4258282888376e+02,5.3997000e-01,2.3926562e-02,1.6852952e-02,4.8909238e-03,0.0000000e+00,7.6282365e-02,3.8035291e-03,3.5421993e-02,0.0000000e+00,0.0000000e+00,9.5783075e-02,3.4513395e-04,1.4450413e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3175,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7111883351950e+03,-1.1877855468487e+03, 2.9075509726759e+02, 3.9433638075321e+01, 1.4258282888376e+02, 2.0185826285488e-03,-2.4039608917054e-04, 5.1189358300982e-05, 6.0962188857993e-06, 2.0185826285488e-03,-2.4039608917054e-04, 5.1189358300982e-05, 6.0962188857993e-06
475,1526.00,0.000,-5.295,9.8222993338744e+01,2.4910,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7108976387745e+03,-1.1879281435040e+03,2.9067587208984e+02,3.9431620486316e+01,1.4258283423476e+02,5.3994335e-01,2.3938676e-02,1.6833676e-02,4.8903699e-03,0.0000000e+00,7.6313086e-02,3.8051788e-03,3.5421402e-02,0.0000000e+00,0.0000000e+00,9.5777208e-02,3.4418216e-04,1.4444446e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3214,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7108976387745e+03,-1.1879281435040e+03, 2.9067587208984e+02, 3.9431620486316e+01, 1.4258283423476e+02, 2.0185828404004e-03,-2.4044532179930e-04, 5.1191982868188e-05, 6.0977793667584e-06, 2.0185828404004e-03,-2.4044532179930e-04, 5.1191982868188e-05, 6.0977793667584e-06
476,1525.00,0.000,-5.303,9.8222994481689e+01,2.4911,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7106070234223e+03,-1.1880707414935e+03,2.9059660313589e+02,3.9429602991945e+01,1.4258284009780e+02,5.3991667e-01,2.3950809e-02,1.6814401e-02,4.8898202e-03,0.0000000e+00,7.6343838e-02,3.8068310e-03,3.5420810e-02,0.0000000e+00,0.0000000e+00,9.5771335e-02,3.4323194e-04,1.4438475e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3252,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7106070234223e+03,-1.1880707414935e+03, 2.9059660313589e+02, 3.9429602991945e+01, 1.4258284009780e+02, 2.0185830725237e-03,-2.4049455500918e-04, 5.1194608095244e-05, 6.0993400075144e-06, 2.0185830725237e-03,-2.4049455500918e-04, 5.1194608095244e-05, 6.0993400075144e-06
477,1524.00,0.000,-5.310,9.8222995724674e+01,2.4912,58.9475,0.8857,17.3076,1.1239,0.0000,6.0974,0.1425,3.3902,0.0000,0.0000,6.9128,3.5430,1.6493,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.7103164891860e+03,-1.1882133408218e+03,2.9051729035650e+02,3.9427585592361e+01,1.4258284647401e+02,5.3988996e-01,2.3962961e-02,1.6795127e-02,4.8892747e-03,0.0000000e+00,7.6374620e-02,3.8084859e-03,3.5420216e-02,0.0000000e+00,0.0000000e+00,9.5765457e-02,3.4228327e-04,1.4432499e-02,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,2.3291,0.0000000000000e+00,0.0000,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,0.0000000000000e+00,-1.7103164891860e+03,-1.1882133408218e+03, 2.9051729035650e+02, 3.9427585592361e+01, 1.4258284647401e+02, 2.0185833249643e-03,-2.4054378881383e-04, 5.1197233983188e-05, 6.1009008084034e-06, 2.0185833249643e-03,-2.4054378881383e-04, 5.1197233983188e-05, 6.1009008084034e-06
